Datum Zeit,Borna PM10
,µg/m³
28-02-10,15
27-02-10,16
26-02-10,17
25-02-10,32
24-02-10,19
23-02-10,12
22-02-10,20
21-02-10,17
20-02-10,23
19-02-10,44
18-02-10,53
17-02-10,87
16-02-10,58
15-02-10,48
14-02-10,30
13-02-10,19
12-02-10,23
11-02-10,91
10-02-10,98
09-02-10,66
08-02-10,39
07-02-10,61
06-02-10,63
05-02-10,46
04-02-10,25
03-02-10,10
02-02-10,16
01-02-10,22

