Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2005-12-01,,,,,,,61,,35.10,
2005-12-01,01:00,,,18,45,,,,,
2005-12-01,02:00,,,7,41,,,,,
2005-12-01,03:00,,,10,44,,,,,
2005-12-01,04:00,,,23,57,,,,,
2005-12-01,05:00,,,47,64,,,,,
2005-12-01,06:00,,,99,75,,,,,
2005-12-01,07:00,,,193,98,,,,,
2005-12-01,08:00,,,424,145,,,,,
2005-12-01,09:00,,,419,155,,,,,
2005-12-01,10:00,,,371,150,,,,,
2005-12-01,11:00,,,312,128,,,,,
2005-12-01,12:00,,,117,76,,,,,
2005-12-01,13:00,,,123,89,,,,,
2005-12-01,14:00,,,136,93,,,,,
2005-12-01,15:00,,,118,88,,,,,
2005-12-01,16:00,,,227,125,,,,,
2005-12-01,17:00,,,280,147,,,,,
2005-12-01,18:00,,,227,123,,,,,
2005-12-01,19:00,,,145,102,,,,,
2005-12-01,20:00,,,103,95,,,,,
2005-12-01,21:00,,,75,83,,,,,
2005-12-01,22:00,,,28,53,,,,,
2005-12-01,23:00,,,28,48,,,,,
2005-12-02,,,,,,,61,,,
2005-12-02,00:00,,,22,50,,,,,
2005-12-02,01:00,,,7,33,,,,,
2005-12-02,02:00,,,7,38,,,,,
2005-12-02,03:00,,,8,42,,,,,
2005-12-02,04:00,,,9,43,,,,,
2005-12-02,05:00,,,26,51,,,,,
2005-12-02,06:00,,,49,62,,,,,
2005-12-02,07:00,,,173,91,,,,,
2005-12-02,08:00,,,254,110,,,,,
2005-12-02,09:00,,,228,112,,,,,
2005-12-02,10:00,,,232,110,,,,,
2005-12-02,11:00,,,187,97,,,,,
2005-12-02,12:00,,,199,94,,,,,
2005-12-02,13:00,,,201,101,,,,,
2005-12-02,14:00,,,224,116,,,,,
2005-12-02,15:00,,,186,102,,,,,
2005-12-02,16:00,,,203,107,,,,,
2005-12-02,17:00,,,154,98,,,,,
2005-12-02,18:00,,,155,91,,,,,
2005-12-02,19:00,,,95,82,,,,,
2005-12-02,20:00,,,78,79,,,,,
2005-12-02,21:00,,,37,63,,,,,
2005-12-02,22:00,,,39,63,,,,,
2005-12-02,23:00,,,36,59,,,,,
2005-12-03,,,,,,,46,,33.91,
2005-12-03,00:00,,,24,55,,,,,
2005-12-03,01:00,,,15,57,,,,,
