Datum Zeit,Niesky O3
,µg/m³
01-09-10 00:00,37
31-08-10 23:00,44
31-08-10 22:00,45
31-08-10 21:00,45
31-08-10 20:00,47
31-08-10 19:00,54
31-08-10 18:00,66
31-08-10 17:00,60
31-08-10 16:00,63
31-08-10 15:00,63
31-08-10 14:00,61
31-08-10 13:00,61
31-08-10 12:00,62
31-08-10 11:00,62
31-08-10 10:00,53
31-08-10 09:00,49
31-08-10 08:00,50
31-08-10 07:00,51
31-08-10 06:00,39
31-08-10 05:00,34
31-08-10 04:00,36
31-08-10 03:00,43
31-08-10 02:00,35
31-08-10 01:00,35
31-08-10 00:00,32
30-08-10 23:00,30
30-08-10 22:00,29
30-08-10 21:00,27
30-08-10 20:00,32
30-08-10 19:00,42
30-08-10 18:00,58
30-08-10 17:00,61
30-08-10 16:00,65
30-08-10 15:00,65
30-08-10 14:00,64
30-08-10 13:00,61
30-08-10 12:00,67
30-08-10 11:00,75
30-08-10 10:00,72
30-08-10 09:00,75
30-08-10 08:00,58
30-08-10 07:00,48
30-08-10 06:00,47
30-08-10 05:00,47
30-08-10 04:00,47
30-08-10 03:00,44
30-08-10 02:00,44
30-08-10 01:00,44
30-08-10 00:00,42
29-08-10 23:00,42
29-08-10 22:00,43
29-08-10 21:00,44
29-08-10 20:00,48
29-08-10 19:00,56
29-08-10 18:00,60
29-08-10 17:00,68
29-08-10 16:00,69
29-08-10 15:00,66
29-08-10 14:00,71
29-08-10 13:00,68
29-08-10 12:00,62
29-08-10 11:00,60
29-08-10 10:00,57
29-08-10 09:00,53
29-08-10 08:00,50
29-08-10 07:00,48
29-08-10 06:00,50
29-08-10 05:00,54
29-08-10 04:00,56
29-08-10 03:00,60
29-08-10 02:00,56
29-08-10 01:00,54
29-08-10 00:00,51
28-08-10 23:00,53
28-08-10 22:00,55
28-08-10 21:00,56
28-08-10 20:00,52
28-08-10 19:00,64
28-08-10 18:00,66
28-08-10 17:00,70
28-08-10 16:00,67
28-08-10 15:00,67
28-08-10 14:00,72
28-08-10 13:00,65
28-08-10 12:00,63
28-08-10 11:00,61
28-08-10 10:00,54
28-08-10 09:00,50
28-08-10 08:00,59
28-08-10 07:00,68
28-08-10 06:00,65
28-08-10 05:00,61
28-08-10 04:00,53
28-08-10 03:00,48
28-08-10 02:00,43
28-08-10 01:00,44
28-08-10 00:00,53
27-08-10 23:00,56
27-08-10 22:00,56
27-08-10 21:00,58
27-08-10 20:00,63
27-08-10 19:00,61
27-08-10 18:00,62
27-08-10 17:00,47
27-08-10 16:00,53
27-08-10 15:00,49
27-08-10 14:00,44
27-08-10 13:00,61
27-08-10 12:00,57
27-08-10 11:00,57
27-08-10 10:00,58
27-08-10 09:00,58
27-08-10 08:00,54
27-08-10 07:00,51
27-08-10 06:00,47
27-08-10 05:00,43
27-08-10 04:00,36
27-08-10 03:00,36
27-08-10 02:00,40
27-08-10 01:00,34
