Datum Zeit,Niesky PM10
,µg/m³
31-08-10,7
30-08-10,4
29-08-10,5
28-08-10,5
27-08-10,4
26-08-10,9
25-08-10,11
24-08-10,5
23-08-10,7
22-08-10,17
21-08-10,17
20-08-10,10
19-08-10,
18-08-10,5
17-08-10,3
16-08-10,
15-08-10,12
14-08-10,7
13-08-10,13
12-08-10,15
11-08-10,14
10-08-10,9
09-08-10,10
08-08-10,12
07-08-10,10
06-08-10,
05-08-10,
04-08-10,
03-08-10,
02-08-10,12
01-08-10,14

