Datum Zeit,Bautzen PM10
,µg/m³
31-08-10,7
30-08-10,5
29-08-10,7
28-08-10,7
27-08-10,5
26-08-10,13
25-08-10,15
24-08-10,8
23-08-10,8
22-08-10,19
21-08-10,21
20-08-10,15
19-08-10,12
18-08-10,8
17-08-10,5
16-08-10,7
15-08-10,16
14-08-10,9
13-08-10,21
12-08-10,20
11-08-10,20
10-08-10,18
09-08-10,14
08-08-10,15
07-08-10,11
06-08-10,
05-08-10,
04-08-10,
03-08-10,
02-08-10,16
01-08-10,16

