Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-08-10,19
30-08-10,15
29-08-10,7
28-08-10,8
27-08-10,11
26-08-10,25
25-08-10,56
24-08-10,28
23-08-10,21
22-08-10,21
21-08-10,28
20-08-10,31
19-08-10,24
18-08-10,13
17-08-10,9
16-08-10,12
15-08-10,26
14-08-10,15
13-08-10,28
12-08-10,32
11-08-10,41
10-08-10,42
09-08-10,40
08-08-10,21
07-08-10,19
06-08-10,32
05-08-10,60
04-08-10,38
03-08-10,33
02-08-10,50
01-08-10,17

