Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-08-10,6
30-08-10,4
29-08-10,5
28-08-10,5
27-08-10,8
26-08-10,12
25-08-10,12
24-08-10,7
23-08-10,9
22-08-10,17
21-08-10,23
20-08-10,16
19-08-10,11
18-08-10,6
17-08-10,5
16-08-10,7
15-08-10,19
14-08-10,8
13-08-10,18
12-08-10,17
11-08-10,21
10-08-10,15
09-08-10,15
08-08-10,15
07-08-10,13
06-08-10,21
05-08-10,15
04-08-10,14
03-08-10,17
02-08-10,14
01-08-10,15

