Datum Zeit,Collmberg PM2.5
,µg/m³
31-08-10,
30-08-10,1.25
29-08-10,3.19
28-08-10,1.66
27-08-10,1.77
26-08-10,4.53
25-08-10,
24-08-10,3.68
23-08-10,4.76
22-08-10,7.61
21-08-10,9.88
20-08-10,7.73
19-08-10,5.49
18-08-10,3.23
17-08-10,1.93
16-08-10,2.54
15-08-10,8.90
14-08-10,3.72
13-08-10,7.95
12-08-10,8.33
11-08-10,9.40
10-08-10,6.81
09-08-10,6.37
08-08-10,9.62
07-08-10,4.25
06-08-10,7.28
05-08-10,8.98
04-08-10,6.84
03-08-10,6.74
02-08-10,8.58
01-08-10,7.32

