Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-08-10,10
30-08-10,14
29-08-10,10
28-08-10,9
27-08-10,14
26-08-10,20
25-08-10,18
24-08-10,15
23-08-10,21
22-08-10,19
21-08-10,27
20-08-10,25
19-08-10,19
18-08-10,15
17-08-10,10
16-08-10,
15-08-10,
14-08-10,
13-08-10,
12-08-10,27
11-08-10,28
10-08-10,24
09-08-10,23
08-08-10,21
07-08-10,20
06-08-10,32
05-08-10,24
04-08-10,24
03-08-10,29
02-08-10,20
01-08-10,16

