Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-08-10,6
30-08-10,7
29-08-10,6
28-08-10,5
27-08-10,7
26-08-10,11
25-08-10,13
24-08-10,8
23-08-10,10
22-08-10,16
21-08-10,23
20-08-10,15
19-08-10,11
18-08-10,8
17-08-10,4
16-08-10,7
15-08-10,20
14-08-10,10
13-08-10,21
12-08-10,22
11-08-10,21
10-08-10,16
09-08-10,13
08-08-10,16
07-08-10,15
06-08-10,25
05-08-10,17
04-08-10,16
03-08-10,17
02-08-10,13
01-08-10,14

