Datum Zeit,Dresden-Nord PM10
,µg/m³
31-08-10,11
30-08-10,12
29-08-10,12
28-08-10,10
27-08-10,13
26-08-10,21
25-08-10,23
24-08-10,14
23-08-10,17
22-08-10,24
21-08-10,27
20-08-10,21
19-08-10,18
18-08-10,13
17-08-10,11
16-08-10,12
15-08-10,21
14-08-10,13
13-08-10,27
12-08-10,28
11-08-10,29
10-08-10,20
09-08-10,24
08-08-10,21
07-08-10,21
06-08-10,34
05-08-10,24
04-08-10,21
03-08-10,21
02-08-10,17
01-08-10,23

