Datum Zeit,Collmberg PM10
,µg/m³
31-08-10,5
30-08-10,4
29-08-10,6
28-08-10,5
27-08-10,6
26-08-10,10
25-08-10,
24-08-10,8
23-08-10,9
22-08-10,14
21-08-10,19
20-08-10,13
19-08-10,10
18-08-10,7
17-08-10,4
16-08-10,5
15-08-10,18
14-08-10,7
13-08-10,16
12-08-10,14
11-08-10,16
10-08-10,12
09-08-10,14
08-08-10,16
07-08-10,9
06-08-10,16
05-08-10,14
04-08-10,13
03-08-10,18
02-08-10,14
01-08-10,11

