Datum Zeit,Klingenthal PM10
,µg/m³
31-08-10,7
30-08-10,3
29-08-10,7
28-08-10,6
27-08-10,5
26-08-10,10
25-08-10,9
24-08-10,6
23-08-10,8
22-08-10,12
21-08-10,14
20-08-10,12
19-08-10,10
18-08-10,8
17-08-10,4
16-08-10,5
15-08-10,10
14-08-10,8
13-08-10,13
12-08-10,10
11-08-10,13
10-08-10,10
09-08-10,8
08-08-10,12
07-08-10,10
06-08-10,5
05-08-10,11
04-08-10,8
03-08-10,
02-08-10,
01-08-10,

