Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-03-08,36
30-03-08,25
29-03-08,24
28-03-08,36
27-03-08,47
26-03-08,25
25-03-08,21
24-03-08,28
23-03-08,20
22-03-08,15
21-03-08,8
20-03-08,20
19-03-08,22
18-03-08,15
17-03-08,23
16-03-08,27
15-03-08,33
14-03-08,22
13-03-08,26
12-03-08,25
11-03-08,17
10-03-08,33
09-03-08,30
08-03-08,48
07-03-08,48
06-03-08,29
05-03-08,22
04-03-08,24
03-03-08,27
02-03-08,17
01-03-08,42

