Datum Zeit,Plauen-Sued PM10
,µg/m³
31-03-08,26
30-03-08,13
29-03-08,15
28-03-08,20
27-03-08,31
26-03-08,19
25-03-08,14
24-03-08,24
23-03-08,18
22-03-08,8
21-03-08,6
20-03-08,10
19-03-08,11
18-03-08,10
17-03-08,12
16-03-08,11
15-03-08,24
14-03-08,14
13-03-08,13
12-03-08,10
11-03-08,8
10-03-08,26
09-03-08,25
08-03-08,29
07-03-08,37
06-03-08,21
05-03-08,17
04-03-08,22
03-03-08,20
02-03-08,13
01-03-08,6

