Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-03-08,40
30-03-08,16
29-03-08,19
28-03-08,27
27-03-08,35
26-03-08,24
25-03-08,18
24-03-08,24
23-03-08,14
22-03-08,12
21-03-08,5
20-03-08,17
19-03-08,14
18-03-08,16
17-03-08,18
16-03-08,14
15-03-08,25
14-03-08,18
13-03-08,20
12-03-08,12
11-03-08,9
10-03-08,26
09-03-08,24
08-03-08,33
07-03-08,36
06-03-08,23
05-03-08,25
04-03-08,28
03-03-08,28
02-03-08,14
01-03-08,12

