Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
31-03-08,
30-03-08,11.30
29-03-08,
28-03-08,29.85
27-03-08,
26-03-08,17.26
25-03-08,
24-03-08,12.96
23-03-08,
22-03-08,7.95
21-03-08,
20-03-08,13.58
19-03-08,
18-03-08,8.12
17-03-08,
16-03-08,12.88
15-03-08,
14-03-08,11.30
13-03-08,
12-03-08,7.27
11-03-08,
10-03-08,24.91
09-03-08,
08-03-08,29.76
07-03-08,
06-03-08,11.21
05-03-08,
04-03-08,10.53
03-03-08,
02-03-08,8.25
01-03-08,

