Datum Zeit,Dresden-Nord PM10
,µg/m³
31-03-08,40
30-03-08,24
29-03-08,36
28-03-08,51
27-03-08,40
26-03-08,25
25-03-08,24
24-03-08,23
23-03-08,14
22-03-08,17
21-03-08,11
20-03-08,25
19-03-08,19
18-03-08,20
17-03-08,20
16-03-08,25
15-03-08,30
14-03-08,27
13-03-08,27
12-03-08,24
11-03-08,32
10-03-08,44
09-03-08,35
08-03-08,50
07-03-08,42
06-03-08,31
05-03-08,23
04-03-08,28
03-03-08,29
02-03-08,18
01-03-08,15

