Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-03-08,46
30-03-08,23
29-03-08,26
28-03-08,46
27-03-08,51
26-03-08,25
25-03-08,20
24-03-08,23
23-03-08,11
22-03-08,14
21-03-08,6
20-03-08,18
19-03-08,22
18-03-08,15
17-03-08,18
16-03-08,18
15-03-08,33
14-03-08,19
13-03-08,22
12-03-08,13
11-03-08,20
10-03-08,47
09-03-08,35
08-03-08,44
07-03-08,35
06-03-08,29
05-03-08,22
04-03-08,27
03-03-08,30
02-03-08,12
01-03-08,9

