Datum Zeit,Zwickau-Werdauer Straße WINDRI
18-03-19 13:00,216
18-03-19 12:00,219
18-03-19 11:00,213
18-03-19 10:00,216
18-03-19 09:00,215
18-03-19 08:00,213
18-03-19 07:00,207
18-03-19 06:00,208
18-03-19 05:00,214
18-03-19 04:00,215
18-03-19 03:00,214
18-03-19 02:00,214
18-03-19 01:00,218
18-03-19 00:00,220
17-03-19 23:00,217
17-03-19 22:00,215
17-03-19 21:00,221
17-03-19 20:00,222
17-03-19 19:00,212
17-03-19 18:00,208
17-03-19 17:00,332
17-03-19 16:00,240
17-03-19 15:00,215
17-03-19 14:00,217
17-03-19 13:00,216
17-03-19 12:00,215
17-03-19 11:00,214
17-03-19 10:00,211
17-03-19 09:00,211
17-03-19 08:00,202
17-03-19 07:00,205
17-03-19 06:00,203
17-03-19 05:00,201
17-03-19 04:00,197
17-03-19 03:00,198
17-03-19 02:00,214
17-03-19 01:00,203
17-03-19 00:00,200
16-03-19 23:00,209
16-03-19 22:00,211
16-03-19 21:00,214
16-03-19 20:00,223
16-03-19 19:00,220
16-03-19 18:00,217
16-03-19 17:00,216
16-03-19 16:00,218
16-03-19 15:00,217
16-03-19 14:00,215
16-03-19 13:00,202
16-03-19 12:00,203
16-03-19 11:00,211
16-03-19 10:00,210
16-03-19 09:00,234
16-03-19 08:00,219
16-03-19 07:00,222
16-03-19 06:00,219
16-03-19 05:00,219
16-03-19 04:00,215
16-03-19 03:00,224
16-03-19 02:00,218
16-03-19 01:00,230
16-03-19 00:00,238
15-03-19 23:00,212
15-03-19 22:00,333
15-03-19 21:00,345
15-03-19 20:00,218
15-03-19 19:00,205
15-03-19 18:00,202
15-03-19 17:00,209
15-03-19 16:00,212
15-03-19 15:00,212
15-03-19 14:00,210
15-03-19 13:00,205
15-03-19 12:00,215
15-03-19 11:00,219
15-03-19 10:00,214
15-03-19 09:00,216
15-03-19 08:00,217
15-03-19 07:00,215
15-03-19 06:00,220
15-03-19 05:00,221
15-03-19 04:00,219
15-03-19 03:00,221
15-03-19 02:00,230
15-03-19 01:00,225
15-03-19 00:00,230
14-03-19 23:00,231
14-03-19 22:00,220
14-03-19 21:00,215
14-03-19 20:00,214
14-03-19 19:00,205
14-03-19 18:00,204
14-03-19 17:00,205
14-03-19 16:00,208
14-03-19 15:00,204
14-03-19 14:00,203
14-03-19 13:00,211
14-03-19 12:00,216
14-03-19 11:00,213
14-03-19 10:00,214
14-03-19 09:00,213
14-03-19 08:00,214
14-03-19 07:00,217
14-03-19 06:00,217
14-03-19 05:00,220
14-03-19 04:00,219
14-03-19 03:00,217
14-03-19 02:00,220
14-03-19 01:00,219
14-03-19 00:00,219
13-03-19 23:00,211
13-03-19 22:00,202
13-03-19 21:00,204
13-03-19 20:00,208
13-03-19 19:00,206
13-03-19 18:00,206
13-03-19 17:00,211
13-03-19 16:00,215
13-03-19 15:00,203
13-03-19 14:00,208
13-03-19 13:00,213
13-03-19 12:00,211
13-03-19 11:00,211
13-03-19 10:00,213
13-03-19 09:00,208
13-03-19 08:00,210
13-03-19 07:00,219
13-03-19 06:00,220
13-03-19 05:00,220
13-03-19 04:00,213
13-03-19 03:00,215
13-03-19 02:00,203
13-03-19 01:00,203
13-03-19 00:00,202
12-03-19 23:00,202
12-03-19 22:00,203
12-03-19 21:00,203
12-03-19 20:00,204
12-03-19 19:00,203
12-03-19 18:00,201
12-03-19 17:00,201
12-03-19 16:00,204
12-03-19 15:00,203
12-03-19 14:00,207
12-03-19 13:00,212
12-03-19 12:00,208
12-03-19 11:00,208
12-03-19 10:00,205
12-03-19 09:00,209
12-03-19 08:00,212
12-03-19 07:00,217
12-03-19 06:00,224
12-03-19 05:00,223
12-03-19 04:00,244
12-03-19 03:00,329
12-03-19 02:00,340
12-03-19 01:00,334
12-03-19 00:00,302
11-03-19 23:00,221
11-03-19 22:00,222
11-03-19 21:00,214
11-03-19 20:00,216
11-03-19 19:00,215
11-03-19 18:00,215
11-03-19 17:00,223
11-03-19 16:00,216
11-03-19 15:00,261
11-03-19 14:00,224
11-03-19 13:00,222
11-03-19 12:00,217
11-03-19 11:00,217
11-03-19 10:00,214
11-03-19 09:00,219
11-03-19 08:00,221
11-03-19 07:00,212
11-03-19 06:00,206
11-03-19 05:00,205
11-03-19 04:00,218
11-03-19 03:00,221
11-03-19 02:00,231
11-03-19 01:00,223
11-03-19 00:00,343
10-03-19 23:00,343
10-03-19 22:00,304
10-03-19 21:00,219
10-03-19 20:00,220
10-03-19 19:00,225
10-03-19 18:00,220
10-03-19 17:00,227
10-03-19 16:00,210
10-03-19 15:00,217
10-03-19 14:00,212
10-03-19 13:00,210
10-03-19 12:00,97
10-03-19 11:00,117
10-03-19 10:00,201
10-03-19 09:00,206
10-03-19 08:00,201
10-03-19 07:00,199
10-03-19 06:00,197
10-03-19 05:00,198
10-03-19 04:00,207
10-03-19 03:00,213
10-03-19 02:00,218
10-03-19 01:00,220
10-03-19 00:00,217
09-03-19 23:00,241
09-03-19 22:00,259
09-03-19 21:00,254
09-03-19 20:00,229
09-03-19 19:00,207
09-03-19 18:00,209
09-03-19 17:00,208
09-03-19 16:00,214
09-03-19 15:00,216
09-03-19 14:00,220
09-03-19 13:00,221
09-03-19 12:00,219
09-03-19 11:00,215
09-03-19 10:00,211
09-03-19 09:00,207
09-03-19 08:00,205
09-03-19 07:00,205
09-03-19 06:00,203
09-03-19 05:00,202
09-03-19 04:00,205
09-03-19 03:00,207
09-03-19 02:00,200
09-03-19 01:00,207
09-03-19 00:00,200
08-03-19 23:00,202
08-03-19 22:00,204
08-03-19 21:00,203
08-03-19 20:00,210
08-03-19 19:00,211
08-03-19 18:00,220
08-03-19 17:00,220
08-03-19 16:00,218
08-03-19 15:00,215
08-03-19 14:00,242
08-03-19 13:00,218
08-03-19 12:00,217
08-03-19 11:00,218
08-03-19 10:00,218
08-03-19 09:00,211
08-03-19 08:00,213
08-03-19 07:00,210
08-03-19 06:00,215
08-03-19 05:00,210
08-03-19 04:00,204
08-03-19 03:00,205
08-03-19 02:00,203
08-03-19 01:00,205
08-03-19 00:00,203
07-03-19 23:00,206
07-03-19 22:00,199
07-03-19 21:00,201
07-03-19 20:00,200
07-03-19 19:00,201
07-03-19 18:00,207
07-03-19 17:00,217
07-03-19 16:00,211
07-03-19 15:00,210
07-03-19 14:00,214
07-03-19 13:00,214
07-03-19 12:00,208
07-03-19 11:00,208
07-03-19 10:00,203
07-03-19 09:00,205
07-03-19 08:00,208
07-03-19 07:00,233
07-03-19 06:00,219
07-03-19 05:00,191
07-03-19 04:00,196
07-03-19 03:00,202
07-03-19 02:00,203
07-03-19 01:00,203
07-03-19 00:00,206
06-03-19 23:00,206
06-03-19 22:00,197
06-03-19 21:00,157
06-03-19 20:00,200
06-03-19 19:00,160
06-03-19 18:00,191
06-03-19 17:00,186
06-03-19 16:00,196
06-03-19 15:00,182
06-03-19 14:00,199
06-03-19 13:00,162
06-03-19 12:00,196
06-03-19 11:00,200
06-03-19 10:00,156
06-03-19 09:00,198
06-03-19 08:00,190
06-03-19 07:00,203
06-03-19 06:00,123
06-03-19 05:00,144
06-03-19 04:00,188
06-03-19 03:00,217
06-03-19 02:00,222
06-03-19 01:00,218
06-03-19 00:00,218
05-03-19 23:00,219
05-03-19 22:00,218
05-03-19 21:00,221
05-03-19 20:00,207
05-03-19 19:00,217
05-03-19 18:00,221
05-03-19 17:00,213
05-03-19 16:00,215
05-03-19 15:00,214
05-03-19 14:00,218
05-03-19 13:00,216
05-03-19 12:00,217
05-03-19 11:00,220
05-03-19 10:00,218
05-03-19 09:00,216
05-03-19 08:00,216
05-03-19 07:00,214
05-03-19 06:00,215
05-03-19 05:00,216
05-03-19 04:00,214
05-03-19 03:00,202
05-03-19 02:00,203
05-03-19 01:00,207
05-03-19 00:00,210
04-03-19 23:00,210
04-03-19 22:00,217
04-03-19 21:00,221
04-03-19 20:00,223
04-03-19 19:00,214
04-03-19 18:00,217
04-03-19 17:00,208
04-03-19 16:00,206
04-03-19 15:00,217
04-03-19 14:00,215
04-03-19 13:00,212
04-03-19 12:00,207
04-03-19 11:00,210
04-03-19 10:00,204
04-03-19 09:00,203
04-03-19 08:00,208
04-03-19 07:00,201
04-03-19 06:00,0
04-03-19 05:00,200
04-03-19 04:00,205
04-03-19 03:00,213
04-03-19 02:00,212
04-03-19 01:00,205
04-03-19 00:00,204
03-03-19 23:00,207
03-03-19 22:00,209
03-03-19 21:00,203
03-03-19 20:00,202
03-03-19 19:00,205
03-03-19 18:00,211
03-03-19 17:00,216
03-03-19 16:00,213
03-03-19 15:00,212
03-03-19 14:00,208
03-03-19 13:00,215
03-03-19 12:00,213
03-03-19 11:00,215
03-03-19 10:00,211
03-03-19 09:00,206
03-03-19 08:00,200
03-03-19 07:00,199
03-03-19 06:00,203
03-03-19 05:00,210
03-03-19 04:00,216
03-03-19 03:00,215
03-03-19 02:00,207
03-03-19 01:00,202
03-03-19 00:00,209
02-03-19 23:00,201
02-03-19 22:00,204
02-03-19 21:00,214
02-03-19 20:00,212
02-03-19 19:00,201
02-03-19 18:00,213
02-03-19 17:00,210
02-03-19 16:00,215
02-03-19 15:00,220
02-03-19 14:00,222
02-03-19 13:00,213
02-03-19 12:00,214
02-03-19 11:00,218
02-03-19 10:00,219
02-03-19 09:00,222
02-03-19 08:00,226
02-03-19 07:00,217
02-03-19 06:00,209
02-03-19 05:00,206
02-03-19 04:00,205
02-03-19 03:00,226
02-03-19 02:00,106
02-03-19 01:00,340
02-03-19 00:00,322
01-03-19 23:00,337
01-03-19 22:00,359
01-03-19 21:00,339
01-03-19 20:00,67
01-03-19 19:00,335
01-03-19 18:00,342
01-03-19 17:00,339
01-03-19 16:00,346
01-03-19 15:00,341
01-03-19 14:00,275
01-03-19 13:00,346
01-03-19 12:00,334
01-03-19 11:00,216
01-03-19 10:00,220
01-03-19 09:00,220
01-03-19 08:00,218
01-03-19 07:00,219
01-03-19 06:00,216
01-03-19 05:00,218
01-03-19 04:00,217
01-03-19 03:00,228
01-03-19 02:00,223
01-03-19 01:00,221

