Datum Zeit,Dresden-Bergstraße NO2
,µg/m³
01-04-12 00:00,16
31-03-12 23:00,16
31-03-12 22:00,19
31-03-12 21:00,21
31-03-12 20:00,18
31-03-12 19:00,21
31-03-12 18:00,26
31-03-12 17:00,23
31-03-12 16:00,18
31-03-12 15:00,18
31-03-12 14:00,19
31-03-12 13:00,18
31-03-12 12:00,16
31-03-12 11:00,16
31-03-12 10:00,17
31-03-12 09:00,22
31-03-12 08:00,18
31-03-12 07:00,15
31-03-12 06:00,8
31-03-12 05:00,6
31-03-12 04:00,7
31-03-12 03:00,7
31-03-12 02:00,7
31-03-12 01:00,10
31-03-12 00:00,11
30-03-12 23:00,11
30-03-12 22:00,14
30-03-12 21:00,18
30-03-12 20:00,17
30-03-12 19:00,22
30-03-12 18:00,26
30-03-12 17:00,30
30-03-12 16:00,29
30-03-12 15:00,31
30-03-12 14:00,25
30-03-12 13:00,26
30-03-12 12:00,26
30-03-12 11:00,30
30-03-12 10:00,29
30-03-12 09:00,32
30-03-12 08:00,36
30-03-12 07:00,48
30-03-12 06:00,25
30-03-12 05:00,14
30-03-12 04:00,9
30-03-12 03:00,9
30-03-12 02:00,6
30-03-12 01:00,7
30-03-12 00:00,8
29-03-12 23:00,13
29-03-12 22:00,13
29-03-12 21:00,13
29-03-12 20:00,23
29-03-12 19:00,27
29-03-12 18:00,52
29-03-12 17:00,58
29-03-12 16:00,43
29-03-12 15:00,37
29-03-12 14:00,29
29-03-12 13:00,33
29-03-12 12:00,28
29-03-12 11:00,27
29-03-12 10:00,25
29-03-12 09:00,31
29-03-12 08:00,30
29-03-12 07:00,35
29-03-12 06:00,19
29-03-12 05:00,13
29-03-12 04:00,9
29-03-12 03:00,10
29-03-12 02:00,11
29-03-12 01:00,12
29-03-12 00:00,16
28-03-12 23:00,21
28-03-12 22:00,27
28-03-12 21:00,32
28-03-12 20:00,46
28-03-12 19:00,39
28-03-12 18:00,38
28-03-12 17:00,44
28-03-12 16:00,38
28-03-12 15:00,40
28-03-12 14:00,42
28-03-12 13:00,36
28-03-12 12:00,33
28-03-12 11:00,34
28-03-12 10:00,37
28-03-12 09:00,41
28-03-12 08:00,67
28-03-12 07:00,116
28-03-12 06:00,60
28-03-12 05:00,60
28-03-12 04:00,40
28-03-12 03:00,36
28-03-12 02:00,33
28-03-12 01:00,32
28-03-12 00:00,30
27-03-12 23:00,45
27-03-12 22:00,45
27-03-12 21:00,62
27-03-12 20:00,65
27-03-12 19:00,46
27-03-12 18:00,50
27-03-12 17:00,52
27-03-12 16:00,59
27-03-12 15:00,38
27-03-12 14:00,34
27-03-12 13:00,33
27-03-12 12:00,34
27-03-12 11:00,33
27-03-12 10:00,37
27-03-12 09:00,80
27-03-12 08:00,96
27-03-12 07:00,98
27-03-12 06:00,73
27-03-12 05:00,50
27-03-12 04:00,32
27-03-12 03:00,30
27-03-12 02:00,34
27-03-12 01:00,48
27-03-12 00:00,66
26-03-12 23:00,70
26-03-12 22:00,66
26-03-12 21:00,82
26-03-12 20:00,95
26-03-12 19:00,66
26-03-12 18:00,64
26-03-12 17:00,74
26-03-12 16:00,87
26-03-12 15:00,68
26-03-12 14:00,62
26-03-12 13:00,76
26-03-12 12:00,72
26-03-12 11:00,70
26-03-12 10:00,87
26-03-12 09:00,88
26-03-12 08:00,99
26-03-12 07:00,75
26-03-12 06:00,67
26-03-12 05:00,62
26-03-12 04:00,44
26-03-12 03:00,27
26-03-12 02:00,22
26-03-12 01:00,23
26-03-12 00:00,37
25-03-12 23:00,24
25-03-12 22:00,27
25-03-12 21:00,27
25-03-12 20:00,31
25-03-12 19:00,33
25-03-12 18:00,28
25-03-12 17:00,26
25-03-12 16:00,26
25-03-12 15:00,24
25-03-12 14:00,26
25-03-12 13:00,22
25-03-12 12:00,17
25-03-12 11:00,19
25-03-12 10:00,17
25-03-12 09:00,20
25-03-12 08:00,19
25-03-12 07:00,22
25-03-12 06:00,23
25-03-12 05:00,27
25-03-12 04:00,30
25-03-12 03:00,25
25-03-12 02:00,37
25-03-12 01:00,49
25-03-12 00:00,69
24-03-12 23:00,85
24-03-12 22:00,53
24-03-12 21:00,72
24-03-12 20:00,101
24-03-12 19:00,92
24-03-12 18:00,82
24-03-12 17:00,58
24-03-12 16:00,54
24-03-12 15:00,53
24-03-12 14:00,52
24-03-12 13:00,52
24-03-12 12:00,65
24-03-12 11:00,52
24-03-12 10:00,54
24-03-12 09:00,47
24-03-12 08:00,45
24-03-12 07:00,41
24-03-12 06:00,42
24-03-12 05:00,39
24-03-12 04:00,45
24-03-12 03:00,48
24-03-12 02:00,56
24-03-12 01:00,70
24-03-12 00:00,83
23-03-12 23:00,113
23-03-12 22:00,108
23-03-12 21:00,101
23-03-12 20:00,116
23-03-12 19:00,142
23-03-12 18:00,106
23-03-12 17:00,82
23-03-12 16:00,89
23-03-12 15:00,78
23-03-12 14:00,73
23-03-12 13:00,72
23-03-12 12:00,82
23-03-12 11:00,88
23-03-12 10:00,89
23-03-12 09:00,88
23-03-12 08:00,86
23-03-12 07:00,75
23-03-12 06:00,46
23-03-12 05:00,36
23-03-12 04:00,35
23-03-12 03:00,37
23-03-12 02:00,40
23-03-12 01:00,43
23-03-12 00:00,66
22-03-12 23:00,75
22-03-12 22:00,95
22-03-12 21:00,109
22-03-12 20:00,134
22-03-12 19:00,134
22-03-12 18:00,96
22-03-12 17:00,76
22-03-12 16:00,101
22-03-12 15:00,92
22-03-12 14:00,84
22-03-12 13:00,70
22-03-12 12:00,65
22-03-12 11:00,69
22-03-12 10:00,78
22-03-12 09:00,93
22-03-12 08:00,86
22-03-12 07:00,65
22-03-12 06:00,44
22-03-12 05:00,38
22-03-12 04:00,41
22-03-12 03:00,35
22-03-12 02:00,45
22-03-12 01:00,47
22-03-12 00:00,49
21-03-12 23:00,56
21-03-12 22:00,64
21-03-12 21:00,59
21-03-12 20:00,61
21-03-12 19:00,78
21-03-12 18:00,64
21-03-12 17:00,54
21-03-12 16:00,52
21-03-12 15:00,43
21-03-12 14:00,41
21-03-12 13:00,38
21-03-12 12:00,37
21-03-12 11:00,44
21-03-12 10:00,83
21-03-12 09:00,107
21-03-12 08:00,95
21-03-12 07:00,83
21-03-12 06:00,67
21-03-12 05:00,46
21-03-12 04:00,40
21-03-12 03:00,36
21-03-12 02:00,41
21-03-12 01:00,50
21-03-12 00:00,54
20-03-12 23:00,64
20-03-12 22:00,66
20-03-12 21:00,73
20-03-12 20:00,92
20-03-12 19:00,97
20-03-12 18:00,76
20-03-12 17:00,66
20-03-12 16:00,57
20-03-12 15:00,46
20-03-12 14:00,33
20-03-12 13:00,29
20-03-12 12:00,32
20-03-12 11:00,31
20-03-12 10:00,49
20-03-12 09:00,80
20-03-12 08:00,77
20-03-12 07:00,60
20-03-12 06:00,43
20-03-12 05:00,29
20-03-12 04:00,28
20-03-12 03:00,38
20-03-12 02:00,52
20-03-12 01:00,56
20-03-12 00:00,61
19-03-12 23:00,48
19-03-12 22:00,58
19-03-12 21:00,71
19-03-12 20:00,95
19-03-12 19:00,86
19-03-12 18:00,43
19-03-12 17:00,44
19-03-12 16:00,43
19-03-12 15:00,35
19-03-12 14:00,34
19-03-12 13:00,35
19-03-12 12:00,32
19-03-12 11:00,33
19-03-12 10:00,35
19-03-12 09:00,42
19-03-12 08:00,39
19-03-12 07:00,28
19-03-12 06:00,22
19-03-12 05:00,14
19-03-12 04:00,7
19-03-12 03:00,8
19-03-12 02:00,12
19-03-12 01:00,16
19-03-12 00:00,15
18-03-12 23:00,17
18-03-12 22:00,19
18-03-12 21:00,25
18-03-12 20:00,22
18-03-12 19:00,27
18-03-12 18:00,34
18-03-12 17:00,40
18-03-12 16:00,66
18-03-12 15:00,58
18-03-12 14:00,51
18-03-12 13:00,48
18-03-12 12:00,42
18-03-12 11:00,35
18-03-12 10:00,37
18-03-12 09:00,26
18-03-12 08:00,34
18-03-12 07:00,43
18-03-12 06:00,46
18-03-12 05:00,28
18-03-12 04:00,31
18-03-12 03:00,22
18-03-12 02:00,26
18-03-12 01:00,32
18-03-12 00:00,32
17-03-12 23:00,46
17-03-12 22:00,75
17-03-12 21:00,92
17-03-12 20:00,97
17-03-12 19:00,116
17-03-12 18:00,107
17-03-12 17:00,80
17-03-12 16:00,39
17-03-12 15:00,38
17-03-12 14:00,32
17-03-12 13:00,52
17-03-12 12:00,55
17-03-12 11:00,45
17-03-12 10:00,35
17-03-12 09:00,37
17-03-12 08:00,32
17-03-12 07:00,35
17-03-12 06:00,33
17-03-12 05:00,29
17-03-12 04:00,28
17-03-12 03:00,33
17-03-12 02:00,43
17-03-12 01:00,51
17-03-12 00:00,56
16-03-12 23:00,83
16-03-12 22:00,67
16-03-12 21:00,109
16-03-12 20:00,112
16-03-12 19:00,127
16-03-12 18:00,110
16-03-12 17:00,98
16-03-12 16:00,80
16-03-12 15:00,72
16-03-12 14:00,90
16-03-12 13:00,65
16-03-12 12:00,51
16-03-12 11:00,58
16-03-12 10:00,56
16-03-12 09:00,41
16-03-12 08:00,49
16-03-12 07:00,42
16-03-12 06:00,32
16-03-12 05:00,27
16-03-12 04:00,23
16-03-12 03:00,20
16-03-12 02:00,22
16-03-12 01:00,25
16-03-12 00:00,30
15-03-12 23:00,44
15-03-12 22:00,58
15-03-12 21:00,98
15-03-12 20:00,130
15-03-12 19:00,145
15-03-12 18:00,109
15-03-12 17:00,90
15-03-12 16:00,80
15-03-12 15:00,69
15-03-12 14:00,62
15-03-12 13:00,58
15-03-12 12:00,48
15-03-12 11:00,58
15-03-12 10:00,62
15-03-12 09:00,91
15-03-12 08:00,100
15-03-12 07:00,91
15-03-12 06:00,59
15-03-12 05:00,31
15-03-12 04:00,25
15-03-12 03:00,34
15-03-12 02:00,17
15-03-12 01:00,16
15-03-12 00:00,31
14-03-12 23:00,36
14-03-12 22:00,47
14-03-12 21:00,43
14-03-12 20:00,46
14-03-12 19:00,43
14-03-12 18:00,42
14-03-12 17:00,46
14-03-12 16:00,46
14-03-12 15:00,38
14-03-12 14:00,34
14-03-12 13:00,33
14-03-12 12:00,40
14-03-12 11:00,41
14-03-12 10:00,46
14-03-12 09:00,45
14-03-12 08:00,35
14-03-12 07:00,25
14-03-12 06:00,15
14-03-12 05:00,9
14-03-12 04:00,8
14-03-12 03:00,10
14-03-12 02:00,12
14-03-12 01:00,13
14-03-12 00:00,23
13-03-12 23:00,27
13-03-12 22:00,26
13-03-12 21:00,33
13-03-12 20:00,47
13-03-12 19:00,38
13-03-12 18:00,41
13-03-12 17:00,46
13-03-12 16:00,50
13-03-12 15:00,31
13-03-12 14:00,39
13-03-12 13:00,38
13-03-12 12:00,29
13-03-12 11:00,37
13-03-12 10:00,46
13-03-12 09:00,74
13-03-12 08:00,68
13-03-12 07:00,39
13-03-12 06:00,21
13-03-12 05:00,8
13-03-12 04:00,7
13-03-12 03:00,8
13-03-12 02:00,8
13-03-12 01:00,12
13-03-12 00:00,16
12-03-12 23:00,16
12-03-12 22:00,19
12-03-12 21:00,26
12-03-12 20:00,31
12-03-12 19:00,36
12-03-12 18:00,37
12-03-12 17:00,40
12-03-12 16:00,35
12-03-12 15:00,29
12-03-12 14:00,27
12-03-12 13:00,29
12-03-12 12:00,29
12-03-12 11:00,33
12-03-12 10:00,28
12-03-12 09:00,40
12-03-12 08:00,38
12-03-12 07:00,28
12-03-12 06:00,22
12-03-12 05:00,11
12-03-12 04:00,10
12-03-12 03:00,7
12-03-12 02:00,6
12-03-12 01:00,8
12-03-12 00:00,10
11-03-12 23:00,13
11-03-12 22:00,18
11-03-12 21:00,21
11-03-12 20:00,15
11-03-12 19:00,19
11-03-12 18:00,21
11-03-12 17:00,22
11-03-12 16:00,22
11-03-12 15:00,23
11-03-12 14:00,21
11-03-12 13:00,18
11-03-12 12:00,23
11-03-12 11:00,19
11-03-12 10:00,18
11-03-12 09:00,12
11-03-12 08:00,10
11-03-12 07:00,8
11-03-12 06:00,7
11-03-12 05:00,8
11-03-12 04:00,9
11-03-12 03:00,12
11-03-12 02:00,15
11-03-12 01:00,17
11-03-12 00:00,22
10-03-12 23:00,27
10-03-12 22:00,30
10-03-12 21:00,39
