Datum Zeit,Glauchau PM10
,µg/m³
31-03-12,12
30-03-12,7
29-03-12,26
28-03-12,40
27-03-12,39
26-03-12,28
25-03-12,34
24-03-12,47
23-03-12,42
22-03-12,40
21-03-12,47
20-03-12,38
19-03-12,22
18-03-12,23
17-03-12,38
16-03-12,48
15-03-12,
14-03-12,23
13-03-12,13
12-03-12,13
11-03-12,12
10-03-12,24
09-03-12,23
08-03-12,14
07-03-12,41
06-03-12,30
05-03-12,29
04-03-12,34
03-03-12,25
02-03-12,44
01-03-12,22

