Datum Zeit,Brockau PM10
,µg/m³
31-03-12,9
30-03-12,3
29-03-12,22
28-03-12,32
27-03-12,
26-03-12,22
25-03-12,24
24-03-12,35
23-03-12,31
22-03-12,32
21-03-12,40
20-03-12,21
19-03-12,11
18-03-12,14
17-03-12,26
16-03-12,32
15-03-12,31
14-03-12,16
13-03-12,9
12-03-12,12
11-03-12,11
10-03-12,29
09-03-12,15
08-03-12,11
07-03-12,37
06-03-12,27
05-03-12,21
04-03-12,29
03-03-12,22
02-03-12,24
01-03-12,12

