Datum Zeit,Goerlitz NO
,µg/m³
01-04-12 00:00,5
31-03-12 23:00,5
31-03-12 22:00,6
31-03-12 21:00,6
31-03-12 20:00,10
31-03-12 19:00,14
31-03-12 18:00,20
31-03-12 17:00,16
31-03-12 16:00,12
31-03-12 15:00,14
31-03-12 14:00,13
31-03-12 13:00,13
31-03-12 12:00,16
31-03-12 11:00,13
31-03-12 10:00,15
31-03-12 09:00,12
31-03-12 08:00,7
31-03-12 07:00,8
31-03-12 06:00,2
31-03-12 05:00,1
31-03-12 04:00,1
31-03-12 03:00,1
31-03-12 02:00,1
31-03-12 01:00,1
31-03-12 00:00,1
30-03-12 23:00,3
30-03-12 22:00,4
30-03-12 21:00,5
30-03-12 20:00,10
30-03-12 19:00,17
30-03-12 18:00,18
30-03-12 17:00,24
30-03-12 16:00,22
30-03-12 15:00,28
30-03-12 14:00,39
30-03-12 13:00,40
30-03-12 12:00,41
30-03-12 11:00,32
30-03-12 10:00,37
30-03-12 09:00,36
30-03-12 08:00,34
30-03-12 07:00,41
30-03-12 06:00,24
30-03-12 05:00,10
30-03-12 04:00,1
30-03-12 03:00,1
30-03-12 02:00,1
30-03-12 01:00,1
30-03-12 00:00,1
29-03-12 23:00,2
29-03-12 22:00,4
29-03-12 21:00,3
29-03-12 20:00,6
29-03-12 19:00,15
29-03-12 18:00,25
29-03-12 17:00,30
29-03-12 16:00,33
29-03-12 15:00,27
29-03-12 14:00,38
29-03-12 13:00,26
29-03-12 12:00,27
29-03-12 11:00,34
29-03-12 10:00,33
29-03-12 09:00,29
29-03-12 08:00,26
29-03-12 07:00,23
29-03-12 06:00,14
29-03-12 05:00,6
29-03-12 04:00,2
29-03-12 03:00,1
29-03-12 02:00,1
29-03-12 01:00,1
29-03-12 00:00,1
28-03-12 23:00,5
28-03-12 22:00,5
28-03-12 21:00,7
28-03-12 20:00,13
28-03-12 19:00,19
28-03-12 18:00,20
28-03-12 17:00,24
28-03-12 16:00,26
28-03-12 15:00,32
28-03-12 14:00,22
28-03-12 13:00,22
28-03-12 12:00,25
28-03-12 11:00,30
28-03-12 10:00,35
28-03-12 09:00,33
28-03-12 08:00,42
28-03-12 07:00,115
28-03-12 06:00,92
28-03-12 05:00,39
28-03-12 04:00,13
28-03-12 03:00,11
28-03-12 02:00,4
28-03-12 01:00,4
28-03-12 00:00,11
27-03-12 23:00,7
27-03-12 22:00,12
27-03-12 21:00,12
27-03-12 20:00,27
27-03-12 19:00,30
27-03-12 18:00,29
27-03-12 17:00,30
27-03-12 16:00,35
27-03-12 15:00,33
27-03-12 14:00,33
27-03-12 13:00,33
27-03-12 12:00,35
27-03-12 11:00,37
27-03-12 10:00,35
27-03-12 09:00,39
27-03-12 08:00,117
27-03-12 07:00,176
27-03-12 06:00,94
27-03-12 05:00,23
27-03-12 04:00,11
27-03-12 03:00,7
27-03-12 02:00,15
27-03-12 01:00,3
27-03-12 00:00,7
26-03-12 23:00,16
26-03-12 22:00,31
26-03-12 21:00,29
26-03-12 20:00,48
26-03-12 19:00,50
26-03-12 18:00,36
26-03-12 17:00,38
26-03-12 16:00,35
26-03-12 15:00,22
26-03-12 14:00,13
26-03-12 13:00,11
26-03-12 12:00,31
26-03-12 11:00,13
26-03-12 10:00,14
26-03-12 09:00,38
26-03-12 08:00,10
26-03-12 07:00,150
26-03-12 06:00,75
26-03-12 05:00,1
26-03-12 04:00,2
26-03-12 03:00,18
26-03-12 02:00,5
26-03-12 01:00,2
26-03-12 00:00,1
25-03-12 23:00,1
25-03-12 22:00,1
25-03-12 21:00,6
25-03-12 20:00,37
25-03-12 19:00,27
25-03-12 18:00,4
25-03-12 17:00,14
25-03-12 16:00,8
25-03-12 15:00,9
25-03-12 14:00,12
25-03-12 13:00,9
25-03-12 12:00,9
25-03-12 11:00,11
25-03-12 10:00,9
25-03-12 09:00,9
25-03-12 08:00,7
25-03-12 07:00,8
25-03-12 06:00,3
25-03-12 05:00,6
25-03-12 04:00,10
25-03-12 03:00,9
25-03-12 02:00,17
25-03-12 01:00,25
25-03-12 00:00,40
24-03-12 23:00,44
24-03-12 22:00,43
24-03-12 21:00,39
24-03-12 20:00,46
24-03-12 19:00,54
24-03-12 18:00,37
24-03-12 17:00,19
24-03-12 16:00,19
24-03-12 15:00,19
24-03-12 14:00,20
24-03-12 13:00,14
24-03-12 12:00,14
24-03-12 11:00,27
24-03-12 10:00,19
24-03-12 09:00,13
24-03-12 08:00,24
24-03-12 07:00,29
24-03-12 06:00,23
24-03-12 05:00,26
24-03-12 04:00,12
24-03-12 03:00,11
24-03-12 02:00,16
24-03-12 01:00,32
24-03-12 00:00,23
23-03-12 23:00,36
23-03-12 22:00,43
23-03-12 21:00,51
23-03-12 20:00,66
23-03-12 19:00,65
23-03-12 18:00,3
23-03-12 17:00,14
23-03-12 16:00,30
23-03-12 15:00,29
23-03-12 14:00,18
23-03-12 13:00,9
23-03-12 12:00,17
23-03-12 11:00,28
23-03-12 10:00,30
23-03-12 09:00,62
23-03-12 08:00,164
23-03-12 07:00,91
23-03-12 06:00,62
23-03-12 05:00,24
23-03-12 04:00,9
23-03-12 03:00,20
23-03-12 02:00,13
23-03-12 01:00,24
23-03-12 00:00,37
22-03-12 23:00,65
22-03-12 22:00,54
22-03-12 21:00,95
22-03-12 20:00,88
22-03-12 19:00,122
22-03-12 18:00,50
22-03-12 17:00,62
22-03-12 16:00,52
22-03-12 15:00,46
22-03-12 14:00,35
22-03-12 13:00,34
22-03-12 12:00,27
22-03-12 11:00,34
22-03-12 10:00,55
22-03-12 09:00,47
22-03-12 08:00,96
22-03-12 07:00,67
22-03-12 06:00,10
22-03-12 05:00,9
22-03-12 04:00,7
22-03-12 03:00,9
22-03-12 02:00,8
22-03-12 01:00,24
22-03-12 00:00,31
21-03-12 23:00,44
21-03-12 22:00,36
21-03-12 21:00,41
21-03-12 20:00,64
21-03-12 19:00,77
21-03-12 18:00,46
21-03-12 17:00,46
21-03-12 16:00,45
21-03-12 15:00,46
21-03-12 14:00,42
21-03-12 13:00,40
21-03-12 12:00,33
21-03-12 11:00,41
21-03-12 10:00,57
21-03-12 09:00,73
21-03-12 08:00,88
21-03-12 07:00,39
21-03-12 06:00,25
21-03-12 05:00,10
21-03-12 04:00,7
21-03-12 03:00,5
21-03-12 02:00,2
21-03-12 01:00,2
21-03-12 00:00,4
20-03-12 23:00,33
