Datum Zeit,Leipzig-Thekla O3
,µg/m³
01-04-12 00:00,57
31-03-12 23:00,56
31-03-12 22:00,57
31-03-12 21:00,59
31-03-12 20:00,64
31-03-12 19:00,72
31-03-12 18:00,67
31-03-12 17:00,75
31-03-12 16:00,80
31-03-12 15:00,81
31-03-12 14:00,83
31-03-12 13:00,74
31-03-12 12:00,67
31-03-12 11:00,65
31-03-12 10:00,68
31-03-12 09:00,63
31-03-12 08:00,66
31-03-12 07:00,70
31-03-12 06:00,67
31-03-12 05:00,62
31-03-12 04:00,67
31-03-12 03:00,59
31-03-12 02:00,55
31-03-12 01:00,53
31-03-12 00:00,61
30-03-12 23:00,60
30-03-12 22:00,59
30-03-12 21:00,59
30-03-12 20:00,58
30-03-12 19:00,60
30-03-12 18:00,60
30-03-12 17:00,60
30-03-12 16:00,63
30-03-12 15:00,62
30-03-12 14:00,62
30-03-12 13:00,66
30-03-12 12:00,59
30-03-12 11:00,54
30-03-12 10:00,50
30-03-12 09:00,50
30-03-12 08:00,49
30-03-12 07:00,49
30-03-12 06:00,57
30-03-12 05:00,57
30-03-12 04:00,62
30-03-12 03:00,64
30-03-12 02:00,70
30-03-12 01:00,70
30-03-12 00:00,70
29-03-12 23:00,72
29-03-12 22:00,68
29-03-12 21:00,66
29-03-12 20:00,68
29-03-12 19:00,68
29-03-12 18:00,66
29-03-12 17:00,68
29-03-12 16:00,70
29-03-12 15:00,71
29-03-12 14:00,69
29-03-12 13:00,70
29-03-12 12:00,74
29-03-12 11:00,73
29-03-12 10:00,71
29-03-12 09:00,68
29-03-12 08:00,66
29-03-12 07:00,64
29-03-12 06:00,70
29-03-12 05:00,75
29-03-12 04:00,80
29-03-12 03:00,83
29-03-12 02:00,89
29-03-12 01:00,87
29-03-12 00:00,80
28-03-12 23:00,76
28-03-12 22:00,73
28-03-12 21:00,75
28-03-12 20:00,72
28-03-12 19:00,72
28-03-12 18:00,77
28-03-12 17:00,83
28-03-12 16:00,87
28-03-12 15:00,93
28-03-12 14:00,94
28-03-12 13:00,89
28-03-12 12:00,81
28-03-12 11:00,71
28-03-12 10:00,60
28-03-12 09:00,45
28-03-12 08:00,11
28-03-12 07:00,2
28-03-12 06:00,8
28-03-12 05:00,20
28-03-12 04:00,29
28-03-12 03:00,14
28-03-12 02:00,17
28-03-12 01:00,3
28-03-12 00:00,1
27-03-12 23:00,5
27-03-12 22:00,14
27-03-12 21:00,18
27-03-12 20:00,28
27-03-12 19:00,45
27-03-12 18:00,58
27-03-12 17:00,64
27-03-12 16:00,62
27-03-12 15:00,57
27-03-12 14:00,59
27-03-12 13:00,63
27-03-12 12:00,68
27-03-12 11:00,61
27-03-12 10:00,45
27-03-12 09:00,24
27-03-12 08:00,11
27-03-12 07:00,2
27-03-12 06:00,2
27-03-12 05:00,4
27-03-12 04:00,4
27-03-12 03:00,4
27-03-12 02:00,6
27-03-12 01:00,4
27-03-12 00:00,2
26-03-12 23:00,3
26-03-12 22:00,6
26-03-12 21:00,7
26-03-12 20:00,36
26-03-12 19:00,54
26-03-12 18:00,70
26-03-12 17:00,77
26-03-12 16:00,76
26-03-12 15:00,72
26-03-12 14:00,71
26-03-12 13:00,67
26-03-12 12:00,62
26-03-12 11:00,55
26-03-12 10:00,34
26-03-12 09:00,15
26-03-12 08:00,3
26-03-12 07:00,1
26-03-12 06:00,1
26-03-12 05:00,2
26-03-12 04:00,2
26-03-12 03:00,9
26-03-12 02:00,28
26-03-12 01:00,39
26-03-12 00:00,20
25-03-12 23:00,22
25-03-12 22:00,38
25-03-12 21:00,49
25-03-12 20:00,60
25-03-12 19:00,60
25-03-12 18:00,76
25-03-12 17:00,78
25-03-12 16:00,75
25-03-12 15:00,72
25-03-12 14:00,70
25-03-12 13:00,73
25-03-12 12:00,68
25-03-12 11:00,56
25-03-12 10:00,46
