Datum Zeit,Bautzen PM10
,µg/m³
31-03-12,10
30-03-12,11
29-03-12,22
28-03-12,40
27-03-12,39
26-03-12,23
25-03-12,22
24-03-12,33
23-03-12,37
22-03-12,34
21-03-12,36
20-03-12,27
19-03-12,14
18-03-12,20
17-03-12,47
16-03-12,39
15-03-12,33
14-03-12,17
13-03-12,11
12-03-12,9
11-03-12,13
10-03-12,25
09-03-12,25
08-03-12,28
07-03-12,34
06-03-12,43
05-03-12,38
04-03-12,27
03-03-12,20
02-03-12,33
01-03-12,19

