Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-03-12,10
30-03-12,6
29-03-12,24
28-03-12,40
27-03-12,38
26-03-12,23
25-03-12,28
24-03-12,44
23-03-12,43
22-03-12,42
21-03-12,50
20-03-12,30
19-03-12,18
18-03-12,16
17-03-12,30
16-03-12,36
15-03-12,41
14-03-12,26
13-03-12,15
12-03-12,17
11-03-12,17
10-03-12,31
09-03-12,19
08-03-12,16
07-03-12,42
06-03-12,31
05-03-12,25
04-03-12,30
03-03-12,24
02-03-12,38
01-03-12,19

