Datum Zeit,Plauen-Sued PM10
,µg/m³
31-03-12,10
30-03-12,4
29-03-12,23
28-03-12,34
27-03-12,29
26-03-12,27
25-03-12,22
24-03-12,33
23-03-12,38
22-03-12,45
21-03-12,40
20-03-12,24
19-03-12,15
18-03-12,15
17-03-12,29
16-03-12,40
15-03-12,36
14-03-12,18
13-03-12,11
12-03-12,12
11-03-12,13
10-03-12,31
09-03-12,21
08-03-12,14
07-03-12,40
06-03-12,38
05-03-12,26
04-03-12,31
03-03-12,22
02-03-12,36
01-03-12,20

