Datum Zeit,Carlsfeld PM10
,µg/m³
31-03-12,7
30-03-12,1
29-03-12,17
28-03-12,23
27-03-12,19
26-03-12,15
25-03-12,11
24-03-12,22
23-03-12,24
22-03-12,20
21-03-12,24
20-03-12,10
19-03-12,8
18-03-12,14
17-03-12,20
16-03-12,19
15-03-12,24
14-03-12,7
13-03-12,3
12-03-12,2
11-03-12,4
10-03-12,19
09-03-12,12
08-03-12,9
07-03-12,26
06-03-12,18
05-03-12,15
04-03-12,23
03-03-12,17
02-03-12,13
01-03-12,4

