Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
31-03-12,13
30-03-12,10
29-03-12,35
28-03-12,51
27-03-12,40
26-03-12,30
25-03-12,29
24-03-12,51
23-03-12,50
22-03-12,51
21-03-12,55
20-03-12,35
19-03-12,21
18-03-12,19
17-03-12,31
16-03-12,42
15-03-12,50
14-03-12,32
13-03-12,18
12-03-12,19
11-03-12,15
10-03-12,34
09-03-12,28
08-03-12,18
07-03-12,50
06-03-12,40
05-03-12,36
04-03-12,44
03-03-12,31
02-03-12,48
01-03-12,31

