Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-03-12,15
30-03-12,12
29-03-12,29
28-03-12,51
27-03-12,55
26-03-12,41
25-03-12,27
24-03-12,62
23-03-12,66
22-03-12,65
21-03-12,55
20-03-12,38
19-03-12,29
18-03-12,32
17-03-12,54
16-03-12,66
15-03-12,57
14-03-12,33
13-03-12,18
12-03-12,23
11-03-12,17
10-03-12,45
09-03-12,39
08-03-12,24
07-03-12,49
06-03-12,55
05-03-12,46
04-03-12,48
03-03-12,33
02-03-12,72
01-03-12,40

