Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-03-12,10
30-03-12,8
29-03-12,21
28-03-12,40
27-03-12,39
26-03-12,22
25-03-12,24
24-03-12,40
23-03-12,40
22-03-12,37
21-03-12,39
20-03-12,27
19-03-12,14
18-03-12,16
17-03-12,42
16-03-12,46
15-03-12,38
14-03-12,17
13-03-12,11
12-03-12,12
11-03-12,15
10-03-12,28
09-03-12,23
08-03-12,25
07-03-12,39
06-03-12,30
05-03-12,28
04-03-12,25
03-03-12,18
02-03-12,38
01-03-12,21

