Datum Zeit,Collmberg PM10
,µg/m³
31-03-12,10
30-03-12,6
29-03-12,17
28-03-12,38
27-03-12,38
26-03-12,14
25-03-12,20
24-03-12,31
23-03-12,25
22-03-12,28
21-03-12,34
20-03-12,22
19-03-12,15
18-03-12,19
17-03-12,31
16-03-12,30
15-03-12,37
14-03-12,16
13-03-12,9
12-03-12,11
11-03-12,12
10-03-12,32
09-03-12,19
08-03-12,16
07-03-12,36
06-03-12,27
05-03-12,25
04-03-12,27
03-03-12,18
02-03-12,34
01-03-12,15

