Datum Zeit,Klingenthal PM10
,µg/m³
31-03-12,8
30-03-12,1
29-03-12,20
28-03-12,33
27-03-12,27
26-03-12,23
25-03-12,18
24-03-12,27
23-03-12,25
22-03-12,27
21-03-12,29
20-03-12,20
19-03-12,12
18-03-12,15
17-03-12,27
16-03-12,33
15-03-12,28
14-03-12,11
13-03-12,5
12-03-12,5
11-03-12,8
10-03-12,22
09-03-12,16
08-03-12,12
07-03-12,32
06-03-12,21
05-03-12,18
04-03-12,19
03-03-12,17
02-03-12,15
01-03-12,15

