Datum Zeit,Bautzen PM10
,µg/m³
30-11-11,31
29-11-11,26
28-11-11,31
27-11-11,13
26-11-11,19
25-11-11,28
24-11-11,23
23-11-11,32
22-11-11,38
21-11-11,36
20-11-11,32
19-11-11,36
18-11-11,43
17-11-11,55
16-11-11,55
15-11-11,98
14-11-11,49
13-11-11,46
12-11-11,42
11-11-11,40
10-11-11,41
09-11-11,47
08-11-11,39
07-11-11,40
06-11-11,42
05-11-11,42
04-11-11,36
03-11-11,61
02-11-11,49
01-11-11,46

