Datum Zeit,Carlsfeld PM10
,µg/m³
30-11-11,11
29-11-11,12
28-11-11,13
27-11-11,9
26-11-11,9
25-11-11,5
24-11-11,3
23-11-11,3
22-11-11,4
21-11-11,6
20-11-11,10
19-11-11,6
18-11-11,5
17-11-11,21
16-11-11,14
15-11-11,6
14-11-11,3
13-11-11,8
12-11-11,25
11-11-11,23
10-11-11,14
09-11-11,10
08-11-11,21
07-11-11,30
06-11-11,28
05-11-11,8
04-11-11,9
03-11-11,6
02-11-11,7
01-11-11,15

