Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-11-11,51
29-11-11,36
28-11-11,38
27-11-11,18
26-11-11,26
25-11-11,29
24-11-11,40
23-11-11,50
22-11-11,61
21-11-11,55
20-11-11,47
19-11-11,65
18-11-11,81
17-11-11,77
16-11-11,53
15-11-11,103
14-11-11,80
13-11-11,63
12-11-11,53
11-11-11,46
10-11-11,55
09-11-11,65
08-11-11,47
07-11-11,53
06-11-11,58
05-11-11,46
04-11-11,35
03-11-11,44
02-11-11,40
01-11-11,61

