Datum Zeit,Klingenthal PM10
,µg/m³
30-11-11,29
29-11-11,31
28-11-11,21
27-11-11,11
26-11-11,13
25-11-11,28
24-11-11,28
23-11-11,32
22-11-11,28
21-11-11,29
20-11-11,18
19-11-11,25
18-11-11,19
17-11-11,41
16-11-11,35
15-11-11,36
14-11-11,35
13-11-11,44
12-11-11,43
11-11-11,31
10-11-11,22
09-11-11,21
08-11-11,33
07-11-11,37
06-11-11,44
05-11-11,18
04-11-11,19
03-11-11,11
02-11-11,15
01-11-11,28

