Datum Zeit,Schwartenberg PM10
,µg/m³
30-11-11,14
29-11-11,30
28-11-11,16
27-11-11,5
26-11-11,9
25-11-11,10
24-11-11,5
23-11-11,6
22-11-11,8
21-11-11,21
20-11-11,16
19-11-11,17
18-11-11,6
17-11-11,19
16-11-11,40
15-11-11,10
14-11-11,5
13-11-11,16
12-11-11,55
11-11-11,32
10-11-11,25
09-11-11,24
08-11-11,27
07-11-11,44
06-11-11,52
05-11-11,17
04-11-11,13
03-11-11,14
02-11-11,6
01-11-11,19

