Datum Zeit,Niesky PM10
,µg/m³
30-11-11,22
29-11-11,19
28-11-11,14
27-11-11,10
26-11-11,19
25-11-11,18
24-11-11,17
23-11-11,27
22-11-11,39
21-11-11,36
20-11-11,28
19-11-11,26
18-11-11,32
17-11-11,51
16-11-11,47
15-11-11,97
14-11-11,53
13-11-11,73
12-11-11,53
11-11-11,27
10-11-11,33
09-11-11,42
08-11-11,34
07-11-11,35
06-11-11,39
05-11-11,38
04-11-11,37
03-11-11,68
02-11-11,48
01-11-11,38

