Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-11-11,40
29-11-11,32
28-11-11,25
27-11-11,12
26-11-11,17
25-11-11,23
24-11-11,32
23-11-11,43
22-11-11,53
21-11-11,46
20-11-11,41
19-11-11,58
18-11-11,63
17-11-11,59
16-11-11,47
15-11-11,88
14-11-11,69
13-11-11,54
12-11-11,45
11-11-11,38
10-11-11,41
09-11-11,51
08-11-11,43
07-11-11,47
06-11-11,51
05-11-11,42
04-11-11,32
03-11-11,42
02-11-11,36
01-11-11,52

