Datum,Zeit,BEN,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2010-07-01,,,,,,20,,,
2010-07-01,01:00,,1,16,,,,,
2010-07-01,02:00,,2,16,,,,,
2010-07-01,03:00,,6,17,,,,,
2010-07-01,04:00,,6,20,,,,,
2010-07-01,05:00,,17,28,,,,,
2010-07-01,06:00,,74,51,,,,,
2010-07-01,07:00,,8,28,,,,,
2010-07-01,08:00,,39,41,,,,,
2010-07-01,09:00,,58,51,,,,,
2010-07-01,10:00,,39,45,,,,,
2010-07-01,11:00,,35,51,,,,,
2010-07-01,12:00,,22,43,,,,,
2010-07-01,13:00,,10,26,,,,,
2010-07-01,14:00,,7,17,,,,,
2010-07-01,15:00,,1,10,,,,,
2010-07-01,16:00,,1,10,,,,,
2010-07-01,17:00,,1,11,,,,,
2010-07-01,18:00,,1,11,,,,,
2010-07-01,19:00,,1,11,,,,,
2010-07-01,20:00,,1,20,,,,,
2010-07-01,21:00,,1,21,,,,,
2010-07-01,22:00,,3,30,,,,,
2010-07-01,23:00,,2,33,,,,,
2010-07-02,,,,,,25,,,
2010-07-02,00:00,,1,25,,,,,
2010-07-02,01:00,,1,19,,,,,
2010-07-02,02:00,,2,21,,,,,
2010-07-02,03:00,,13,29,,,,,
2010-07-02,04:00,,7,26,,,,,
2010-07-02,05:00,,25,36,,,,,
2010-07-02,06:00,,54,44,,,,,
2010-07-02,07:00,,55,48,,,,,
2010-07-02,08:00,,51,52,,,,,
2010-07-02,09:00,,52,65,,,,,
2010-07-02,10:00,,36,53,,,,,
2010-07-02,11:00,,23,43,,,,,
2010-07-02,12:00,,16,36,,,,,
2010-07-02,13:00,,21,43,,,,,
2010-07-02,14:00,,9,18,,,,,
2010-07-02,15:00,,11,32,,,,,
2010-07-02,16:00,,14,34,,,,,
2010-07-02,17:00,,9,24,,,,,
2010-07-02,18:00,,11,36,,,,,
2010-07-02,19:00,,12,44,,,,,
2010-07-02,20:00,,9,36,,,,,
2010-07-02,21:00,,6,32,,,,,
2010-07-02,22:00,,6,32,,,,,
2010-07-02,23:00,,2,28,,,,,
2010-07-03,,,,,,21,,,
2010-07-03,00:00,,3,29,,,,,
2010-07-03,01:00,,1,21,,,,,
2010-07-03,02:00,,2,20,,,,,
2010-07-03,03:00,,5,30,,,,,
2010-07-03,04:00,,10,30,,,,,
2010-07-03,05:00,,7,30,,,,,
2010-07-03,06:00,,10,33,,,,,
2010-07-03,07:00,,12,28,,,,,
2010-07-03,08:00,,17,37,,,,,
2010-07-03,09:00,,12,31,,,,,
2010-07-03,10:00,,17,33,,,,,
2010-07-03,11:00,,10,26,,,,,
2010-07-03,12:00,,8,25,,,,,
2010-07-03,13:00,,6,17,,,,,
2010-07-03,14:00,,4,15,,,,,
2010-07-03,15:00,,2,11,,,,,
2010-07-03,16:00,,2,11,,,,,
