Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-04-08,38
29-04-08,20
28-04-08,38
27-04-08,31
26-04-08,32
25-04-08,27
24-04-08,41
23-04-08,36
22-04-08,23
21-04-08,28
20-04-08,35
19-04-08,24
18-04-08,32
17-04-08,37
16-04-08,27
15-04-08,22
14-04-08,28
13-04-08,20
12-04-08,34
11-04-08,38
10-04-08,30
09-04-08,48
08-04-08,32
07-04-08,25
06-04-08,20
05-04-08,31
04-04-08,40
03-04-08,18
02-04-08,20
01-04-08,58

