Datum Zeit,Chemnitz-Mitte O3
,µg/m³
01-05-08 00:00,54
30-04-08 23:00,40
30-04-08 22:00,51
30-04-08 21:00,70
30-04-08 20:00,70
30-04-08 19:00,76
30-04-08 18:00,87
30-04-08 17:00,89
30-04-08 16:00,88
30-04-08 15:00,87
30-04-08 14:00,84
30-04-08 13:00,72
30-04-08 12:00,79
30-04-08 11:00,85
30-04-08 10:00,85
30-04-08 09:00,54
30-04-08 08:00,26
30-04-08 07:00,6
30-04-08 06:00,1
30-04-08 05:00,3
30-04-08 04:00,16
30-04-08 03:00,30
30-04-08 02:00,37
30-04-08 01:00,43
30-04-08 00:00,42
29-04-08 23:00,46
29-04-08 22:00,38
29-04-08 21:00,41
29-04-08 20:00,48
29-04-08 19:00,54
29-04-08 18:00,61
29-04-08 17:00,60
29-04-08 16:00,54
29-04-08 15:00,56
29-04-08 14:00,61
29-04-08 13:00,57
29-04-08 12:00,47
29-04-08 11:00,46
29-04-08 10:00,35
29-04-08 09:00,34
29-04-08 08:00,41
29-04-08 07:00,40
29-04-08 06:00,42
29-04-08 05:00,75
29-04-08 04:00,63
29-04-08 03:00,49
29-04-08 02:00,60
29-04-08 01:00,72
29-04-08 00:00,78
28-04-08 23:00,82
28-04-08 22:00,94
28-04-08 21:00,106
28-04-08 20:00,105
28-04-08 19:00,108
28-04-08 18:00,107
28-04-08 17:00,109
28-04-08 16:00,114
28-04-08 15:00,110
28-04-08 14:00,112
28-04-08 13:00,112
28-04-08 12:00,113
28-04-08 11:00,109
28-04-08 10:00,100
28-04-08 09:00,92
28-04-08 08:00,68
28-04-08 07:00,66
28-04-08 06:00,76
28-04-08 05:00,84
28-04-08 04:00,84
28-04-08 03:00,93
28-04-08 02:00,91
28-04-08 01:00,103
28-04-08 00:00,109
27-04-08 23:00,108
27-04-08 22:00,101
27-04-08 21:00,110
27-04-08 20:00,112
27-04-08 19:00,121
27-04-08 18:00,125
27-04-08 17:00,119
27-04-08 16:00,120
27-04-08 15:00,124
27-04-08 14:00,123
27-04-08 13:00,124
27-04-08 12:00,119
27-04-08 11:00,108
27-04-08 10:00,100
27-04-08 09:00,85
27-04-08 08:00,68
27-04-08 07:00,16
27-04-08 06:00,3
27-04-08 05:00,5
27-04-08 04:00,3
27-04-08 03:00,3
27-04-08 02:00,5
27-04-08 01:00,19
27-04-08 00:00,43
26-04-08 23:00,50
26-04-08 22:00,35
26-04-08 21:00,63
26-04-08 20:00,87
26-04-08 19:00,100
26-04-08 18:00,106
26-04-08 17:00,106
26-04-08 16:00,108
26-04-08 15:00,99
26-04-08 14:00,100
26-04-08 13:00,96
26-04-08 12:00,83
26-04-08 11:00,83
26-04-08 10:00,68
26-04-08 09:00,59
26-04-08 08:00,40
26-04-08 07:00,14
26-04-08 06:00,14
26-04-08 05:00,30
26-04-08 04:00,33
26-04-08 03:00,32
26-04-08 02:00,33
26-04-08 01:00,34
26-04-08 00:00,31
25-04-08 23:00,46
25-04-08 22:00,44
25-04-08 21:00,36
25-04-08 20:00,55
25-04-08 19:00,65
25-04-08 18:00,87
25-04-08 17:00,78
25-04-08 16:00,79
25-04-08 15:00,77
25-04-08 14:00,80
25-04-08 13:00,79
25-04-08 12:00,72
25-04-08 11:00,65
25-04-08 10:00,66
25-04-08 09:00,72
25-04-08 08:00,75
25-04-08 07:00,71
25-04-08 06:00,51
25-04-08 05:00,54
25-04-08 04:00,81
25-04-08 03:00,55
25-04-08 02:00,51
25-04-08 01:00,37
25-04-08 00:00,53
24-04-08 23:00,55
24-04-08 22:00,69
24-04-08 21:00,73
24-04-08 20:00,79
24-04-08 19:00,86
24-04-08 18:00,99
24-04-08 17:00,95
24-04-08 16:00,106
24-04-08 15:00,114
24-04-08 14:00,110
24-04-08 13:00,111
24-04-08 12:00,111
24-04-08 11:00,103
24-04-08 10:00,91
24-04-08 09:00,55
24-04-08 08:00,17
24-04-08 07:00,5
24-04-08 06:00,1
24-04-08 05:00,2
24-04-08 04:00,12
24-04-08 03:00,22
24-04-08 02:00,28
24-04-08 01:00,37
24-04-08 00:00,33
23-04-08 23:00,31
23-04-08 22:00,24
23-04-08 21:00,15
23-04-08 20:00,57
23-04-08 19:00,95
23-04-08 18:00,95
23-04-08 17:00,95
23-04-08 16:00,97
23-04-08 15:00,95
23-04-08 14:00,80
23-04-08 13:00,
23-04-08 12:00,
23-04-08 11:00,
23-04-08 10:00,
23-04-08 09:00,49
23-04-08 08:00,48
23-04-08 07:00,29
23-04-08 06:00,32
23-04-08 05:00,42
23-04-08 04:00,42
23-04-08 03:00,34
23-04-08 02:00,34
23-04-08 01:00,30
23-04-08 00:00,31
22-04-08 23:00,47
22-04-08 22:00,56
22-04-08 21:00,62
22-04-08 20:00,70
22-04-08 19:00,73
22-04-08 18:00,70
22-04-08 17:00,69
22-04-08 16:00,74
22-04-08 15:00,
22-04-08 14:00,
22-04-08 13:00,62
22-04-08 12:00,
22-04-08 11:00,
22-04-08 10:00,45
22-04-08 09:00,39
22-04-08 08:00,40
22-04-08 07:00,48
22-04-08 06:00,52
22-04-08 05:00,61
22-04-08 04:00,63
22-04-08 03:00,67
22-04-08 02:00,72
22-04-08 01:00,77
22-04-08 00:00,81
21-04-08 23:00,81
21-04-08 22:00,84
21-04-08 21:00,89
21-04-08 20:00,88
21-04-08 19:00,78
21-04-08 18:00,84
21-04-08 17:00,89
21-04-08 16:00,91
21-04-08 15:00,88
21-04-08 14:00,88
21-04-08 13:00,81
21-04-08 12:00,74
21-04-08 11:00,79
21-04-08 10:00,73
21-04-08 09:00,60
21-04-08 08:00,47
21-04-08 07:00,21
21-04-08 06:00,31
21-04-08 05:00,40
21-04-08 04:00,44
21-04-08 03:00,33
21-04-08 02:00,31
21-04-08 01:00,30
21-04-08 00:00,43
20-04-08 23:00,46
20-04-08 22:00,51
20-04-08 21:00,51
20-04-08 20:00,48
20-04-08 19:00,48
20-04-08 18:00,45
20-04-08 17:00,44
20-04-08 16:00,44
20-04-08 15:00,43
20-04-08 14:00,42
20-04-08 13:00,36
20-04-08 12:00,36
20-04-08 11:00,38
20-04-08 10:00,40
20-04-08 09:00,39
20-04-08 08:00,37
20-04-08 07:00,39
20-04-08 06:00,41
20-04-08 05:00,44
20-04-08 04:00,41
20-04-08 03:00,44
20-04-08 02:00,47
20-04-08 01:00,45
20-04-08 00:00,45
19-04-08 23:00,41
19-04-08 22:00,38
19-04-08 21:00,45
19-04-08 20:00,43
19-04-08 19:00,49
19-04-08 18:00,51
19-04-08 17:00,49
19-04-08 16:00,43
19-04-08 15:00,39
19-04-08 14:00,38
19-04-08 13:00,43
19-04-08 12:00,56
19-04-08 11:00,58
19-04-08 10:00,53
19-04-08 09:00,44
19-04-08 08:00,42
19-04-08 07:00,41
19-04-08 06:00,42
19-04-08 05:00,45
19-04-08 04:00,48
19-04-08 03:00,54
19-04-08 02:00,55
19-04-08 01:00,51
19-04-08 00:00,45
18-04-08 23:00,42
18-04-08 22:00,44
18-04-08 21:00,53
18-04-08 20:00,63
18-04-08 19:00,68
18-04-08 18:00,64
18-04-08 17:00,70
18-04-08 16:00,61
18-04-08 15:00,61
18-04-08 14:00,64
18-04-08 13:00,69
18-04-08 12:00,74
18-04-08 11:00,71
18-04-08 10:00,62
18-04-08 09:00,61
18-04-08 08:00,27
18-04-08 07:00,12
18-04-08 06:00,9
18-04-08 05:00,15
18-04-08 04:00,11
18-04-08 03:00,5
18-04-08 02:00,6
18-04-08 01:00,6
18-04-08 00:00,5
17-04-08 23:00,16
17-04-08 22:00,32
17-04-08 21:00,46
17-04-08 20:00,63
17-04-08 19:00,75
17-04-08 18:00,87
17-04-08 17:00,86
17-04-08 16:00,89
17-04-08 15:00,89
17-04-08 14:00,90
17-04-08 13:00,85
17-04-08 12:00,85
17-04-08 11:00,82
17-04-08 10:00,57
17-04-08 09:00,25
17-04-08 08:00,9
17-04-08 07:00,4
17-04-08 06:00,2
17-04-08 05:00,3
17-04-08 04:00,7
17-04-08 03:00,13
17-04-08 02:00,16
17-04-08 01:00,12
17-04-08 00:00,12
16-04-08 23:00,7
16-04-08 22:00,3
16-04-08 21:00,29
16-04-08 20:00,56
16-04-08 19:00,72
16-04-08 18:00,75
16-04-08 17:00,70
16-04-08 16:00,76
16-04-08 15:00,74
16-04-08 14:00,70
16-04-08 13:00,73
16-04-08 12:00,74
16-04-08 11:00,64
16-04-08 10:00,61
16-04-08 09:00,60
16-04-08 08:00,52
16-04-08 07:00,47
16-04-08 06:00,57
16-04-08 05:00,70
16-04-08 04:00,75
16-04-08 03:00,87
16-04-08 02:00,90
16-04-08 01:00,85
16-04-08 00:00,82
15-04-08 23:00,85
15-04-08 22:00,84
15-04-08 21:00,83
15-04-08 20:00,81
15-04-08 19:00,74
15-04-08 18:00,68
15-04-08 17:00,65
15-04-08 16:00,64
15-04-08 15:00,55
15-04-08 14:00,56
15-04-08 13:00,53
15-04-08 12:00,42
15-04-08 11:00,35
15-04-08 10:00,38
15-04-08 09:00,43
15-04-08 08:00,34
15-04-08 07:00,19
15-04-08 06:00,31
15-04-08 05:00,45
15-04-08 04:00,53
15-04-08 03:00,59
15-04-08 02:00,59
15-04-08 01:00,59
15-04-08 00:00,61
14-04-08 23:00,65
14-04-08 22:00,64
14-04-08 21:00,62
14-04-08 20:00,62
14-04-08 19:00,63
14-04-08 18:00,70
14-04-08 17:00,85
14-04-08 16:00,76
14-04-08 15:00,81
14-04-08 14:00,87
14-04-08 13:00,86
14-04-08 12:00,86
14-04-08 11:00,85
14-04-08 10:00,76
14-04-08 09:00,59
14-04-08 08:00,47
14-04-08 07:00,51
14-04-08 06:00,63
14-04-08 05:00,57
14-04-08 04:00,42
14-04-08 03:00,37
14-04-08 02:00,35
14-04-08 01:00,28
14-04-08 00:00,38
13-04-08 23:00,49
13-04-08 22:00,67
13-04-08 21:00,67
13-04-08 20:00,73
13-04-08 19:00,83
13-04-08 18:00,90
13-04-08 17:00,91
13-04-08 16:00,88
13-04-08 15:00,89
13-04-08 14:00,93
13-04-08 13:00,92
13-04-08 12:00,87
13-04-08 11:00,87
13-04-08 10:00,83
13-04-08 09:00,73
13-04-08 08:00,57
13-04-08 07:00,41
13-04-08 06:00,28
13-04-08 05:00,34
13-04-08 04:00,15
13-04-08 03:00,29
13-04-08 02:00,31
13-04-08 01:00,24
13-04-08 00:00,14
12-04-08 23:00,10
12-04-08 22:00,11
12-04-08 21:00,28
12-04-08 20:00,64
12-04-08 19:00,79
12-04-08 18:00,90
12-04-08 17:00,89
12-04-08 16:00,91
12-04-08 15:00,90
12-04-08 14:00,85
12-04-08 13:00,81
12-04-08 12:00,79
12-04-08 11:00,71
12-04-08 10:00,59
12-04-08 09:00,48
12-04-08 08:00,49
12-04-08 07:00,56
12-04-08 06:00,65
12-04-08 05:00,78
12-04-08 04:00,69
12-04-08 03:00,77
12-04-08 02:00,80
12-04-08 01:00,69
12-04-08 00:00,39
11-04-08 23:00,30
11-04-08 22:00,35
11-04-08 21:00,31
11-04-08 20:00,27
11-04-08 19:00,27
11-04-08 18:00,29
11-04-08 17:00,29
11-04-08 16:00,24
11-04-08 15:00,23
11-04-08 14:00,32
11-04-08 13:00,24
11-04-08 12:00,18
11-04-08 11:00,12
11-04-08 10:00,13
11-04-08 09:00,6
11-04-08 08:00,9
11-04-08 07:00,11
11-04-08 06:00,16
11-04-08 05:00,22
11-04-08 04:00,26
11-04-08 03:00,28
11-04-08 02:00,28
11-04-08 01:00,31
11-04-08 00:00,29
10-04-08 23:00,25
10-04-08 22:00,25
10-04-08 21:00,23
10-04-08 20:00,18
10-04-08 19:00,18
10-04-08 18:00,30
10-04-08 17:00,33
10-04-08 16:00,38
10-04-08 15:00,36
10-04-08 14:00,30
10-04-08 13:00,29
10-04-08 12:00,25
10-04-08 11:00,28
10-04-08 10:00,26
10-04-08 09:00,27
10-04-08 08:00,30
10-04-08 07:00,31
10-04-08 06:00,40
10-04-08 05:00,44
10-04-08 04:00,40
10-04-08 03:00,41
10-04-08 02:00,43
10-04-08 01:00,44
10-04-08 00:00,43
09-04-08 23:00,33
09-04-08 22:00,34
09-04-08 21:00,33
09-04-08 20:00,34
09-04-08 19:00,37
09-04-08 18:00,39
09-04-08 17:00,35
09-04-08 16:00,29
09-04-08 15:00,33
09-04-08 14:00,33
09-04-08 13:00,33
09-04-08 12:00,42
09-04-08 11:00,55
09-04-08 10:00,43
09-04-08 09:00,32
09-04-08 08:00,30
09-04-08 07:00,16
09-04-08 06:00,13
09-04-08 05:00,20
09-04-08 04:00,28
09-04-08 03:00,41
09-04-08 02:00,48
09-04-08 01:00,58
09-04-08 00:00,61
08-04-08 23:00,60
08-04-08 22:00,58
08-04-08 21:00,55
08-04-08 20:00,50
08-04-08 19:00,62
08-04-08 18:00,62
08-04-08 17:00,54
08-04-08 16:00,70
08-04-08 15:00,72
08-04-08 14:00,70
08-04-08 13:00,66
08-04-08 12:00,57
08-04-08 11:00,50
08-04-08 10:00,45
08-04-08 09:00,40
08-04-08 08:00,31
08-04-08 07:00,24
08-04-08 06:00,32
08-04-08 05:00,42
08-04-08 04:00,54
08-04-08 03:00,61
08-04-08 02:00,56
08-04-08 01:00,53
08-04-08 00:00,55
07-04-08 23:00,58
07-04-08 22:00,61
07-04-08 21:00,61
07-04-08 20:00,65
07-04-08 19:00,62
07-04-08 18:00,60
07-04-08 17:00,59
07-04-08 16:00,55
07-04-08 15:00,49
07-04-08 14:00,53
07-04-08 13:00,47
07-04-08 12:00,38
07-04-08 11:00,25
07-04-08 10:00,6
07-04-08 09:00,3
07-04-08 08:00,3
07-04-08 07:00,2
07-04-08 06:00,1
07-04-08 05:00,6
07-04-08 04:00,31
07-04-08 03:00,46
07-04-08 02:00,40
07-04-08 01:00,15
07-04-08 00:00,4
06-04-08 23:00,2
06-04-08 22:00,6
06-04-08 21:00,15
06-04-08 20:00,32
06-04-08 19:00,66
06-04-08 18:00,70
06-04-08 17:00,69
06-04-08 16:00,72
06-04-08 15:00,76
06-04-08 14:00,76
06-04-08 13:00,75
06-04-08 12:00,72
06-04-08 11:00,64
06-04-08 10:00,61
06-04-08 09:00,66
06-04-08 08:00,74
06-04-08 07:00,80
06-04-08 06:00,70
06-04-08 05:00,67
06-04-08 04:00,72
06-04-08 03:00,66
06-04-08 02:00,51
06-04-08 01:00,52
06-04-08 00:00,55
05-04-08 23:00,60
05-04-08 22:00,62
05-04-08 21:00,67
05-04-08 20:00,71
05-04-08 19:00,76
05-04-08 18:00,80
05-04-08 17:00,83
05-04-08 16:00,85
05-04-08 15:00,82
05-04-08 14:00,81
05-04-08 13:00,83
05-04-08 12:00,84
05-04-08 11:00,80
05-04-08 10:00,72
05-04-08 09:00,58
05-04-08 08:00,41
05-04-08 07:00,8
05-04-08 06:00,4
05-04-08 05:00,24
05-04-08 04:00,22
05-04-08 03:00,29
05-04-08 02:00,20
05-04-08 01:00,13
05-04-08 00:00,9
04-04-08 23:00,9
04-04-08 22:00,15
04-04-08 21:00,45
04-04-08 20:00,50
04-04-08 19:00,48
04-04-08 18:00,50
04-04-08 17:00,52
04-04-08 16:00,57
04-04-08 15:00,55
04-04-08 14:00,64
04-04-08 13:00,64
04-04-08 12:00,44
04-04-08 11:00,31
04-04-08 10:00,37
04-04-08 09:00,41
04-04-08 08:00,35
04-04-08 07:00,44
04-04-08 06:00,60
04-04-08 05:00,57
04-04-08 04:00,51
04-04-08 03:00,46
04-04-08 02:00,46
04-04-08 01:00,53
04-04-08 00:00,49
03-04-08 23:00,48
03-04-08 22:00,52
03-04-08 21:00,56
03-04-08 20:00,34
03-04-08 19:00,59
03-04-08 18:00,62
03-04-08 17:00,73
03-04-08 16:00,67
03-04-08 15:00,58
03-04-08 14:00,65
03-04-08 13:00,65
03-04-08 12:00,63
03-04-08 11:00,57
03-04-08 10:00,54
03-04-08 09:00,49
03-04-08 08:00,51
03-04-08 07:00,55
03-04-08 06:00,61
03-04-08 05:00,70
03-04-08 04:00,71
03-04-08 03:00,70
03-04-08 02:00,69
03-04-08 01:00,71
03-04-08 00:00,66
02-04-08 23:00,72
02-04-08 22:00,76
02-04-08 21:00,76
02-04-08 20:00,61
02-04-08 19:00,59
02-04-08 18:00,61
02-04-08 17:00,63
02-04-08 16:00,65
02-04-08 15:00,68
02-04-08 14:00,68
02-04-08 13:00,62
02-04-08 12:00,61
02-04-08 11:00,63
02-04-08 10:00,62
02-04-08 09:00,55
02-04-08 08:00,47
02-04-08 07:00,38
02-04-08 06:00,49
02-04-08 05:00,56
02-04-08 04:00,60
02-04-08 03:00,63
02-04-08 02:00,62
02-04-08 01:00,70
02-04-08 00:00,75
01-04-08 23:00,81
01-04-08 22:00,59
01-04-08 21:00,48
01-04-08 20:00,51
01-04-08 19:00,58
01-04-08 18:00,75
01-04-08 17:00,76
01-04-08 16:00,83
01-04-08 15:00,73
01-04-08 14:00,68
01-04-08 13:00,64
01-04-08 12:00,55
01-04-08 11:00,36
01-04-08 10:00,24
01-04-08 09:00,8
01-04-08 08:00,1
01-04-08 07:00,1
01-04-08 06:00,1
01-04-08 05:00,2
01-04-08 04:00,1
01-04-08 03:00,3
01-04-08 02:00,4
01-04-08 01:00,2

