Datum Zeit,Schwartenberg PM2.5
,µg/m³
30-04-08,
29-04-08,12.72
28-04-08,
27-04-08,19.01
26-04-08,
25-04-08,7.04
24-04-08,
23-04-08,13.33
22-04-08,
21-04-08,12.74
20-04-08,
19-04-08,5.04
18-04-08,
17-04-08,12.87
16-04-08,
15-04-08,1.25
14-04-08,
13-04-08,6.09
12-04-08,
11-04-08,22.00
10-04-08,
09-04-08,23.72
08-04-08,
07-04-08,6.63
06-04-08,
05-04-08,15.74
04-04-08,
03-04-08,0.32
02-04-08,
01-04-08,16.43

