Datum Zeit,Zittau-Ost PM10
,µg/m³
30-04-08,47
29-04-08,23
28-04-08,24
27-04-08,27
26-04-08,21
25-04-08,25
24-04-08,28
23-04-08,29
22-04-08,17
21-04-08,30
20-04-08,33
19-04-08,17
18-04-08,21
17-04-08,23
16-04-08,17
15-04-08,11
14-04-08,19
13-04-08,20
12-04-08,24
11-04-08,44
10-04-08,28
09-04-08,32
08-04-08,20
07-04-08,17
06-04-08,17
05-04-08,29
04-04-08,18
03-04-08,11
02-04-08,14
01-04-08,39

