Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
30-04-08,
29-04-08,17.79
28-04-08,
27-04-08,18.78
26-04-08,
25-04-08,18.51
24-04-08,
23-04-08,23.33
22-04-08,
21-04-08,23.53
20-04-08,
19-04-08,25.94
18-04-08,
17-04-08,18.95
16-04-08,
15-04-08,
14-04-08,
13-04-08,12.70
12-04-08,
11-04-08,36.53
10-04-08,
09-04-08,31.81
08-04-08,
07-04-08,18.02
06-04-08,
05-04-08,22.48
04-04-08,
03-04-08,12.40
02-04-08,
01-04-08,29.53

