Datum Zeit,Goerlitz PM10
,µg/m³
30-04-08,43
29-04-08,29
28-04-08,31
27-04-08,30
26-04-08,30
25-04-08,32
24-04-08,35
23-04-08,27
22-04-08,20
21-04-08,30
20-04-08,26
19-04-08,32
18-04-08,17
17-04-08,25
16-04-08,23
15-04-08,19
14-04-08,26
13-04-08,22
12-04-08,31
11-04-08,46
10-04-08,34
09-04-08,47
08-04-08,24
07-04-08,18
06-04-08,20
05-04-08,38
04-04-08,23
03-04-08,17
02-04-08,19
01-04-08,42

