Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-04-08,25
29-04-08,11
28-04-08,27
27-04-08,25
26-04-08,22
25-04-08,18
24-04-08,24
23-04-08,25
22-04-08,20
21-04-08,21
20-04-08,30
19-04-08,21
18-04-08,24
17-04-08,25
16-04-08,18
15-04-08,13
14-04-08,12
13-04-08,12
12-04-08,24
11-04-08,30
10-04-08,21
09-04-08,35
08-04-08,18
07-04-08,16
06-04-08,11
05-04-08,21
04-04-08,26
03-04-08,7
02-04-08,13
01-04-08,37

