Datum Zeit,Borna PM10
,µg/m³
30-04-08,21
29-04-08,14
28-04-08,32
27-04-08,26
26-04-08,33
25-04-08,19
24-04-08,28
23-04-08,25
22-04-08,22
21-04-08,30
20-04-08,26
19-04-08,26
18-04-08,25
17-04-08,26
16-04-08,20
15-04-08,17
14-04-08,19
13-04-08,14
12-04-08,32
11-04-08,27
10-04-08,18
09-04-08,34
08-04-08,25
07-04-08,20
06-04-08,12
05-04-08,24
04-04-08,31
03-04-08,14
02-04-08,17
01-04-08,48

