Datum Zeit,Zinnwald SO2
,µg/m³
01-04-01 00:00,
31-03-01 23:00,17.6
31-03-01 22:00,17.8
31-03-01 21:00,22.2
31-03-01 20:00,20.3
31-03-01 19:00,24.1
31-03-01 18:00,19.4
31-03-01 17:00,9.1
31-03-01 16:00,1.1
31-03-01 15:00,1.0
31-03-01 14:00,1.1
31-03-01 13:00,2.3
31-03-01 12:00,4.3
31-03-01 11:00,10.3
31-03-01 10:00,
31-03-01 09:00,8.7
31-03-01 08:00,2.3
31-03-01 07:00,1.0
31-03-01 06:00,1.5
31-03-01 05:00,1.0
31-03-01 04:00,1.0
31-03-01 03:00,1.0
31-03-01 02:00,1.0
31-03-01 01:00,1.0
31-03-01 00:00,
30-03-01 23:00,1.0
30-03-01 22:00,1.7
30-03-01 21:00,1.0
30-03-01 20:00,1.0
30-03-01 19:00,1.5
30-03-01 18:00,10.1
30-03-01 17:00,21.5
30-03-01 16:00,56.5
30-03-01 15:00,73.5
30-03-01 14:00,55.1
30-03-01 13:00,58.4
30-03-01 12:00,19.0
30-03-01 11:00,29.0
30-03-01 10:00,
30-03-01 09:00,3.4
30-03-01 08:00,5.5
30-03-01 07:00,7.8
30-03-01 06:00,13.2
30-03-01 05:00,4.9
30-03-01 04:00,8.0
30-03-01 03:00,41.2
30-03-01 02:00,23.0
30-03-01 01:00,31.3
30-03-01 00:00,
29-03-01 23:00,20.2
29-03-01 22:00,10.4
29-03-01 21:00,10.2
29-03-01 20:00,9.1
29-03-01 19:00,10.4
29-03-01 18:00,9.9
29-03-01 17:00,11.3
29-03-01 16:00,11.2
29-03-01 15:00,13.5
29-03-01 14:00,13.5
29-03-01 13:00,15.3
29-03-01 12:00,16.3
29-03-01 11:00,
29-03-01 10:00,17.6
29-03-01 09:00,19.2
29-03-01 08:00,24.2
29-03-01 07:00,21.6
29-03-01 06:00,32.4
29-03-01 05:00,23.5
29-03-01 04:00,13.7
29-03-01 03:00,16.7
29-03-01 02:00,17.7
29-03-01 01:00,14.6
29-03-01 00:00,
28-03-01 23:00,14.6
28-03-01 22:00,15.1
28-03-01 21:00,12.8
28-03-01 20:00,20.6
28-03-01 19:00,27.8
28-03-01 18:00,20.6
28-03-01 17:00,13.8
28-03-01 16:00,11.5
28-03-01 15:00,10.3
28-03-01 14:00,11.4
28-03-01 13:00,12.8
28-03-01 12:00,12.7
28-03-01 11:00,
28-03-01 10:00,9.4
28-03-01 09:00,11.7
28-03-01 08:00,24.5
28-03-01 07:00,9.7
28-03-01 06:00,5.9
28-03-01 05:00,10.9
28-03-01 04:00,8.2
28-03-01 03:00,14.6
28-03-01 02:00,12.2
28-03-01 01:00,11.0
28-03-01 00:00,
27-03-01 23:00,19.4
27-03-01 22:00,28.1
27-03-01 21:00,13.9
27-03-01 20:00,16.8
27-03-01 19:00,14.8
27-03-01 18:00,8.3
27-03-01 17:00,7.4
27-03-01 16:00,7.1
27-03-01 15:00,5.1
27-03-01 14:00,4.8
27-03-01 13:00,6.5
27-03-01 12:00,
27-03-01 11:00,10.4
27-03-01 10:00,10.5
27-03-01 09:00,11.1
27-03-01 08:00,11.1
27-03-01 07:00,7.6
27-03-01 06:00,16.9
27-03-01 05:00,31.1
27-03-01 04:00,
27-03-01 03:00,29.3
27-03-01 02:00,43.9
27-03-01 01:00,27.3
27-03-01 00:00,
26-03-01 23:00,4.7
26-03-01 22:00,6.0
26-03-01 21:00,3.4
26-03-01 20:00,2.8
26-03-01 19:00,3.2
26-03-01 18:00,3.5
26-03-01 17:00,4.6
26-03-01 16:00,7.5
26-03-01 15:00,7.6
26-03-01 14:00,7.2
26-03-01 13:00,7.3
26-03-01 12:00,8.1
26-03-01 11:00,8.7
26-03-01 10:00,8.6
26-03-01 09:00,9.5
26-03-01 08:00,13.3
26-03-01 07:00,12.2
26-03-01 06:00,7.0
26-03-01 05:00,
26-03-01 04:00,7.3
26-03-01 03:00,7.1
26-03-01 02:00,5.9
26-03-01 01:00,4.5
26-03-01 00:00,
25-03-01 23:00,1.6
25-03-01 22:00,2.2
25-03-01 21:00,3.8
25-03-01 20:00,3.8
25-03-01 19:00,1.2
25-03-01 18:00,2.6
25-03-01 17:00,31.9
25-03-01 16:00,14.2
25-03-01 15:00,12.3
25-03-01 14:00,17.0
25-03-01 13:00,17.4
25-03-01 12:00,4.9
25-03-01 11:00,6.4
25-03-01 10:00,7.8
25-03-01 09:00,8.0
25-03-01 08:00,2.9
25-03-01 07:00,3.7
25-03-01 06:00,3.5
25-03-01 05:00,
25-03-01 04:00,1.3
25-03-01 03:00,2.1
25-03-01 02:00,2.5
25-03-01 01:00,1.7
25-03-01 00:00,
24-03-01 23:00,3.0
24-03-01 22:00,2.9
24-03-01 21:00,3.5
24-03-01 20:00,3.2
24-03-01 19:00,2.2
24-03-01 18:00,3.2
24-03-01 17:00,4.7
24-03-01 16:00,7.5
24-03-01 15:00,8.0
24-03-01 14:00,3.1
24-03-01 13:00,2.5
24-03-01 12:00,4.0
24-03-01 11:00,3.3
24-03-01 10:00,1.7
24-03-01 09:00,1.3
24-03-01 08:00,1.1
24-03-01 07:00,1.7
24-03-01 06:00,
24-03-01 05:00,1.4
24-03-01 04:00,1.5
24-03-01 03:00,1.5
24-03-01 02:00,2.5
