Datum Zeit,Radebeul-Wahnsdorf SO2
,µg/m³
01-04-01 00:00,
31-03-01 23:00,7.5
31-03-01 22:00,5.4
31-03-01 21:00,5.3
31-03-01 20:00,4.7
31-03-01 19:00,3.9
31-03-01 18:00,1.5
31-03-01 17:00,1.4
31-03-01 16:00,1.1
31-03-01 15:00,1.4
31-03-01 14:00,1.5
31-03-01 13:00,4.0
31-03-01 12:00,6.8
31-03-01 11:00,9.2
31-03-01 10:00,8.7
31-03-01 09:00,6.9
31-03-01 08:00,4.6
31-03-01 07:00,3.0
31-03-01 06:00,3.2
31-03-01 05:00,2.7
31-03-01 04:00,1.2
31-03-01 03:00,1.2
31-03-01 02:00,1.1
31-03-01 01:00,
31-03-01 00:00,
30-03-01 23:00,6.1
30-03-01 22:00,3.4
30-03-01 21:00,4.1
30-03-01 20:00,3.6
30-03-01 19:00,3.8
30-03-01 18:00,2.7
30-03-01 17:00,5.6
30-03-01 16:00,5.0
30-03-01 15:00,5.4
30-03-01 14:00,6.0
30-03-01 13:00,7.3
30-03-01 12:00,17.3
30-03-01 11:00,22.8
30-03-01 10:00,21.0
30-03-01 09:00,20.2
30-03-01 08:00,19.4
30-03-01 07:00,18.2
30-03-01 06:00,14.3
30-03-01 05:00,12.8
30-03-01 04:00,12.9
30-03-01 03:00,11.5
30-03-01 02:00,
30-03-01 01:00,11.0
30-03-01 00:00,
29-03-01 23:00,8.4
29-03-01 22:00,7.7
29-03-01 21:00,5.7
29-03-01 20:00,4.8
29-03-01 19:00,7.3
29-03-01 18:00,6.9
29-03-01 17:00,6.3
29-03-01 16:00,6.4
29-03-01 15:00,6.6
29-03-01 14:00,8.2
29-03-01 13:00,9.6
29-03-01 12:00,11.1
29-03-01 11:00,10.4
29-03-01 10:00,12.0
29-03-01 09:00,11.9
29-03-01 08:00,9.7
29-03-01 07:00,5.2
29-03-01 06:00,5.9
29-03-01 05:00,6.9
29-03-01 04:00,8.4
29-03-01 03:00,9.8
29-03-01 02:00,
29-03-01 01:00,8.3
29-03-01 00:00,
28-03-01 23:00,12.1
28-03-01 22:00,10.2
28-03-01 21:00,7.1
28-03-01 20:00,5.8
28-03-01 19:00,5.7
28-03-01 18:00,5.8
28-03-01 17:00,6.6
28-03-01 16:00,9.9
28-03-01 15:00,9.3
28-03-01 14:00,7.2
28-03-01 13:00,6.4
28-03-01 12:00,5.9
28-03-01 11:00,5.2
28-03-01 10:00,5.0
28-03-01 09:00,4.7
28-03-01 08:00,9.1
28-03-01 07:00,11.9
28-03-01 06:00,15.4
28-03-01 05:00,14.0
28-03-01 04:00,12.2
28-03-01 03:00,
28-03-01 02:00,17.4
28-03-01 01:00,14.0
28-03-01 00:00,
27-03-01 23:00,12.8
27-03-01 22:00,10.5
27-03-01 21:00,9.9
27-03-01 20:00,8.0
27-03-01 19:00,7.8
27-03-01 18:00,8.1
27-03-01 17:00,7.9
27-03-01 16:00,9.1
27-03-01 15:00,9.0
27-03-01 14:00,7.8
27-03-01 13:00,7.2
27-03-01 12:00,11.5
27-03-01 11:00,11.2
27-03-01 10:00,9.9
27-03-01 09:00,11.6
27-03-01 08:00,12.3
27-03-01 07:00,10.5
27-03-01 06:00,9.3
27-03-01 05:00,7.1
27-03-01 04:00,6.3
27-03-01 03:00,
27-03-01 02:00,3.1
27-03-01 01:00,4.1
27-03-01 00:00,
26-03-01 23:00,4.3
26-03-01 22:00,4.3
26-03-01 21:00,4.3
26-03-01 20:00,4.3
26-03-01 19:00,2.6
26-03-01 18:00,2.0
26-03-01 17:00,2.2
26-03-01 16:00,2.9
26-03-01 15:00,4.4
26-03-01 14:00,5.5
26-03-01 13:00,6.0
26-03-01 12:00,6.3
26-03-01 11:00,6.9
26-03-01 10:00,7.2
26-03-01 09:00,6.1
26-03-01 08:00,6.2
26-03-01 07:00,6.3
26-03-01 06:00,6.1
26-03-01 05:00,7.8
26-03-01 04:00,
26-03-01 03:00,6.2
26-03-01 02:00,5.1
26-03-01 01:00,5.1
26-03-01 00:00,
25-03-01 23:00,4.9
25-03-01 22:00,3.8
25-03-01 21:00,3.4
25-03-01 20:00,2.6
25-03-01 19:00,3.3
25-03-01 18:00,3.1
25-03-01 17:00,4.2
25-03-01 16:00,4.5
25-03-01 15:00,3.9
25-03-01 14:00,3.1
25-03-01 13:00,2.7
25-03-01 12:00,2.6
25-03-01 11:00,2.9
25-03-01 10:00,2.9
25-03-01 09:00,3.1
25-03-01 08:00,3.6
25-03-01 07:00,3.8
25-03-01 06:00,3.7
25-03-01 05:00,3.3
25-03-01 04:00,
25-03-01 03:00,2.7
25-03-01 02:00,2.4
25-03-01 01:00,1.7
25-03-01 00:00,
24-03-01 23:00,1.0
24-03-01 22:00,1.0
24-03-01 21:00,1.0
24-03-01 20:00,1.0
24-03-01 19:00,1.0
24-03-01 18:00,1.0
24-03-01 17:00,1.0
24-03-01 16:00,1.0
24-03-01 15:00,1.0
24-03-01 14:00,1.0
24-03-01 13:00,1.0
24-03-01 12:00,1.0
24-03-01 11:00,1.3
24-03-01 10:00,2.6
24-03-01 09:00,1.3
24-03-01 08:00,1.2
24-03-01 07:00,1.1
24-03-01 06:00,1.1
24-03-01 05:00,
24-03-01 04:00,3.0
24-03-01 03:00,5.1
