Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-03-01,
30-03-01,
29-03-01,
28-03-01,
27-03-01,
26-03-01,
25-03-01,
24-03-01,
23-03-01,7.01
22-03-01,
21-03-01,14.67
20-03-01,
19-03-01,5.18
18-03-01,
17-03-01,8.33
16-03-01,
15-03-01,5.99
14-03-01,
13-03-01,3.03
12-03-01,
11-03-01,3.40
10-03-01,
09-03-01,11.50
08-03-01,
07-03-01,36.85
06-03-01,
05-03-01,7.83
04-03-01,
03-03-01,27.01
02-03-01,
01-03-01,25.21

