Datum Zeit,Glauchau SO2
,µg/m³
01-04-01 00:00,4.6
31-03-01 23:00,4.9
31-03-01 22:00,5.6
31-03-01 21:00,
31-03-01 20:00,6.7
31-03-01 19:00,5.2
31-03-01 18:00,4.1
31-03-01 17:00,3.7
31-03-01 16:00,4.4
31-03-01 15:00,4.7
31-03-01 14:00,5.4
31-03-01 13:00,7.3
31-03-01 12:00,9.0
31-03-01 11:00,9.5
31-03-01 10:00,10.6
31-03-01 09:00,16.4
31-03-01 08:00,8.0
31-03-01 07:00,4.2
31-03-01 06:00,3.2
31-03-01 05:00,3.7
31-03-01 04:00,3.7
31-03-01 03:00,4.6
31-03-01 02:00,4.0
31-03-01 01:00,
31-03-01 00:00,4.4
30-03-01 23:00,6.6
30-03-01 22:00,
30-03-01 21:00,7.6
30-03-01 20:00,7.1
30-03-01 19:00,7.9
30-03-01 18:00,10.2
30-03-01 17:00,8.1
30-03-01 16:00,10.1
30-03-01 15:00,9.9
30-03-01 14:00,11.3
30-03-01 13:00,8.9
30-03-01 12:00,7.3
30-03-01 11:00,8.0
30-03-01 10:00,8.9
30-03-01 09:00,8.9
30-03-01 08:00,9.5
30-03-01 07:00,8.1
30-03-01 06:00,6.5
30-03-01 05:00,6.2
30-03-01 04:00,8.1
30-03-01 03:00,8.8
30-03-01 02:00,8.1
30-03-01 01:00,
30-03-01 00:00,6.4
29-03-01 23:00,11.5
29-03-01 22:00,
29-03-01 21:00,
29-03-01 20:00,
29-03-01 19:00,
29-03-01 18:00,
29-03-01 17:00,
29-03-01 16:00,
29-03-01 15:00,
29-03-01 14:00,
29-03-01 13:00,
29-03-01 12:00,
29-03-01 11:00,
29-03-01 10:00,
29-03-01 09:00,
29-03-01 08:00,
29-03-01 07:00,
29-03-01 06:00,
29-03-01 05:00,
29-03-01 04:00,
29-03-01 03:00,
29-03-01 02:00,
29-03-01 01:00,
29-03-01 00:00,
28-03-01 23:00,
28-03-01 22:00,
28-03-01 21:00,
28-03-01 20:00,
28-03-01 19:00,
28-03-01 18:00,
28-03-01 17:00,
28-03-01 16:00,
28-03-01 15:00,
28-03-01 14:00,
28-03-01 13:00,
28-03-01 12:00,
28-03-01 11:00,
28-03-01 10:00,
28-03-01 09:00,
28-03-01 08:00,
28-03-01 07:00,
28-03-01 06:00,
28-03-01 05:00,10.6
28-03-01 04:00,10.6
28-03-01 03:00,13.6
28-03-01 02:00,23.8
28-03-01 01:00,
28-03-01 00:00,10.9
27-03-01 23:00,12.6
27-03-01 22:00,12.1
27-03-01 21:00,13.7
27-03-01 20:00,13.1
27-03-01 19:00,13.4
27-03-01 18:00,10.1
27-03-01 17:00,10.2
27-03-01 16:00,11.9
27-03-01 15:00,12.7
27-03-01 14:00,15.1
27-03-01 13:00,14.2
27-03-01 12:00,10.5
27-03-01 11:00,10.5
27-03-01 10:00,9.9
27-03-01 09:00,8.5
27-03-01 08:00,7.8
27-03-01 07:00,4.6
27-03-01 06:00,
27-03-01 05:00,3.2
27-03-01 04:00,1.9
27-03-01 03:00,1.0
27-03-01 02:00,1.5
27-03-01 01:00,
27-03-01 00:00,3.9
26-03-01 23:00,3.8
26-03-01 22:00,5.0
26-03-01 21:00,5.5
26-03-01 20:00,5.3
26-03-01 19:00,6.9
26-03-01 18:00,7.6
26-03-01 17:00,8.3
26-03-01 16:00,6.7
26-03-01 15:00,8.3
26-03-01 14:00,7.6
26-03-01 13:00,9.4
26-03-01 12:00,12.7
26-03-01 11:00,12.4
26-03-01 10:00,6.5
26-03-01 09:00,6.6
26-03-01 08:00,6.8
26-03-01 07:00,
26-03-01 06:00,7.8
26-03-01 05:00,8.0
26-03-01 04:00,5.8
26-03-01 03:00,4.6
26-03-01 02:00,4.6
26-03-01 01:00,
26-03-01 00:00,3.0
25-03-01 23:00,5.9
25-03-01 22:00,11.3
25-03-01 21:00,1.0
25-03-01 20:00,1.0
25-03-01 19:00,1.2
25-03-01 18:00,2.1
25-03-01 17:00,1.7
25-03-01 16:00,1.8
25-03-01 15:00,2.5
25-03-01 14:00,1.8
25-03-01 13:00,1.9
25-03-01 12:00,2.2
25-03-01 11:00,2.5
25-03-01 10:00,2.1
25-03-01 09:00,1.8
25-03-01 08:00,2.5
25-03-01 07:00,
25-03-01 06:00,1.0
25-03-01 05:00,1.2
25-03-01 04:00,1.0
25-03-01 03:00,1.2
25-03-01 02:00,1.5
25-03-01 01:00,
25-03-01 00:00,6.0
24-03-01 23:00,4.6
24-03-01 22:00,3.2
24-03-01 21:00,2.5
24-03-01 20:00,2.4
24-03-01 19:00,3.2
24-03-01 18:00,3.8
24-03-01 17:00,4.4
24-03-01 16:00,4.2
24-03-01 15:00,2.8
24-03-01 14:00,3.4
24-03-01 13:00,4.1
24-03-01 12:00,4.0
24-03-01 11:00,4.3
24-03-01 10:00,5.1
24-03-01 09:00,4.5
24-03-01 08:00,
24-03-01 07:00,3.3
24-03-01 06:00,2.8
24-03-01 05:00,3.4
24-03-01 04:00,4.0
24-03-01 03:00,4.1
24-03-01 02:00,4.8
24-03-01 01:00,
24-03-01 00:00,5.7
23-03-01 23:00,7.7
23-03-01 22:00,6.1
23-03-01 21:00,7.7
23-03-01 20:00,4.6
23-03-01 19:00,4.5
23-03-01 18:00,7.9
23-03-01 17:00,8.1
23-03-01 16:00,6.6
23-03-01 15:00,4.3
23-03-01 14:00,5.8
23-03-01 13:00,6.5
23-03-01 12:00,6.7
23-03-01 11:00,5.1
23-03-01 10:00,4.1
23-03-01 09:00,4.6
23-03-01 08:00,
23-03-01 07:00,
23-03-01 06:00,2.5
23-03-01 05:00,2.2
23-03-01 04:00,2.5
23-03-01 03:00,2.5
23-03-01 02:00,2.6
23-03-01 01:00,
23-03-01 00:00,3.9
22-03-01 23:00,4.6
22-03-01 22:00,4.8
22-03-01 21:00,5.9
22-03-01 20:00,4.7
22-03-01 19:00,4.8
22-03-01 18:00,6.0
22-03-01 17:00,7.2
22-03-01 16:00,6.8
22-03-01 15:00,6.9
22-03-01 14:00,7.8
22-03-01 13:00,11.0
22-03-01 12:00,13.8
22-03-01 11:00,11.7
22-03-01 10:00,16.6
22-03-01 09:00,11.3
22-03-01 08:00,10.2
22-03-01 07:00,
22-03-01 06:00,6.1
22-03-01 05:00,7.0
22-03-01 04:00,7.7
22-03-01 03:00,9.4
22-03-01 02:00,9.9
22-03-01 01:00,
22-03-01 00:00,11.8
21-03-01 23:00,14.1
21-03-01 22:00,14.4
21-03-01 21:00,16.4
21-03-01 20:00,22.0
21-03-01 19:00,12.2
21-03-01 18:00,9.0
21-03-01 17:00,8.2
21-03-01 16:00,7.4
21-03-01 15:00,10.3
21-03-01 14:00,17.0
21-03-01 13:00,41.5
21-03-01 12:00,18.3
21-03-01 11:00,25.7
21-03-01 10:00,30.7
21-03-01 09:00,32.6
21-03-01 08:00,
21-03-01 07:00,12.1
21-03-01 06:00,6.1
21-03-01 05:00,3.5
21-03-01 04:00,3.5
21-03-01 03:00,3.6
21-03-01 02:00,5.2
21-03-01 01:00,
21-03-01 00:00,3.7
20-03-01 23:00,5.6
20-03-01 22:00,7.9
20-03-01 21:00,7.6
20-03-01 20:00,9.3
20-03-01 19:00,20.7
20-03-01 18:00,7.8
20-03-01 17:00,1.5
20-03-01 16:00,1.0
20-03-01 15:00,1.3
20-03-01 14:00,2.0
20-03-01 13:00,1.6
20-03-01 12:00,1.8
20-03-01 11:00,2.6
20-03-01 10:00,2.6
20-03-01 09:00,3.9
20-03-01 08:00,
20-03-01 07:00,3.0
20-03-01 06:00,1.5
20-03-01 05:00,1.0
20-03-01 04:00,1.0
20-03-01 03:00,1.0
20-03-01 02:00,1.0
20-03-01 01:00,
20-03-01 00:00,1.2
19-03-01 23:00,1.0
19-03-01 22:00,1.9
19-03-01 21:00,1.8
19-03-01 20:00,1.5
19-03-01 19:00,1.9
19-03-01 18:00,1.3
19-03-01 17:00,1.9
19-03-01 16:00,1.4
19-03-01 15:00,1.3
19-03-01 14:00,1.5
19-03-01 13:00,2.8
19-03-01 12:00,2.0
19-03-01 11:00,2.4
19-03-01 10:00,2.0
19-03-01 09:00,
19-03-01 08:00,2.3
19-03-01 07:00,2.0
19-03-01 06:00,1.4
19-03-01 05:00,1.2
19-03-01 04:00,1.3
19-03-01 03:00,1.3
19-03-01 02:00,1.4
19-03-01 01:00,
19-03-01 00:00,1.1
18-03-01 23:00,2.0
18-03-01 22:00,2.6
18-03-01 21:00,2.5
18-03-01 20:00,3.8
18-03-01 19:00,4.1
18-03-01 18:00,2.0
18-03-01 17:00,1.8
18-03-01 16:00,2.0
18-03-01 15:00,2.5
18-03-01 14:00,3.2
18-03-01 13:00,4.9
18-03-01 12:00,10.2
18-03-01 11:00,10.5
18-03-01 10:00,4.2
18-03-01 09:00,
18-03-01 08:00,1.2
18-03-01 07:00,1.0
18-03-01 06:00,1.0
18-03-01 05:00,1.0
18-03-01 04:00,1.0
18-03-01 03:00,1.2
18-03-01 02:00,1.3
18-03-01 01:00,
18-03-01 00:00,2.6
17-03-01 23:00,2.1
17-03-01 22:00,2.9
17-03-01 21:00,4.0
17-03-01 20:00,5.3
17-03-01 19:00,2.4
17-03-01 18:00,2.7
17-03-01 17:00,3.1
17-03-01 16:00,2.9
17-03-01 15:00,2.6
17-03-01 14:00,2.5
17-03-01 13:00,2.6
17-03-01 12:00,2.6
17-03-01 11:00,2.2
17-03-01 10:00,
17-03-01 09:00,1.1
17-03-01 08:00,1.5
17-03-01 07:00,1.8
17-03-01 06:00,2.0
17-03-01 05:00,1.4
17-03-01 04:00,1.0
17-03-01 03:00,1.1
17-03-01 02:00,1.0
17-03-01 01:00,
17-03-01 00:00,3.0
16-03-01 23:00,3.6
16-03-01 22:00,4.4
16-03-01 21:00,5.4
16-03-01 20:00,5.5
16-03-01 19:00,5.5
16-03-01 18:00,4.9
16-03-01 17:00,5.0
16-03-01 16:00,5.0
16-03-01 15:00,4.8
16-03-01 14:00,5.5
16-03-01 13:00,6.8
16-03-01 12:00,8.5
16-03-01 11:00,11.3
16-03-01 10:00,
16-03-01 09:00,12.8
16-03-01 08:00,8.1
16-03-01 07:00,6.1
16-03-01 06:00,3.7
16-03-01 05:00,2.9
16-03-01 04:00,2.5
16-03-01 03:00,2.6
16-03-01 02:00,3.1
16-03-01 01:00,
16-03-01 00:00,3.1
15-03-01 23:00,4.0
15-03-01 22:00,4.2
15-03-01 21:00,4.2
15-03-01 20:00,7.1
15-03-01 19:00,6.8
15-03-01 18:00,3.9
15-03-01 17:00,3.7
15-03-01 16:00,3.7
15-03-01 15:00,3.0
15-03-01 14:00,2.5
15-03-01 13:00,
15-03-01 12:00,
15-03-01 11:00,
15-03-01 10:00,3.9
15-03-01 09:00,3.7
15-03-01 08:00,2.6
15-03-01 07:00,2.1
15-03-01 06:00,1.0
15-03-01 05:00,1.1
15-03-01 04:00,1.0
15-03-01 03:00,1.0
15-03-01 02:00,1.0
15-03-01 01:00,
15-03-01 00:00,1.7
14-03-01 23:00,1.9
14-03-01 22:00,2.3
14-03-01 21:00,2.9
14-03-01 20:00,3.8
14-03-01 19:00,2.7
14-03-01 18:00,3.1
14-03-01 17:00,2.5
14-03-01 16:00,
14-03-01 15:00,3.7
14-03-01 14:00,
14-03-01 13:00,3.7
14-03-01 12:00,
14-03-01 11:00,
14-03-01 10:00,2.8
14-03-01 09:00,1.9
14-03-01 08:00,1.3
14-03-01 07:00,1.2
14-03-01 06:00,1.2
14-03-01 05:00,1.0
14-03-01 04:00,
14-03-01 03:00,1.0
14-03-01 02:00,1.0
14-03-01 01:00,
14-03-01 00:00,1.5
13-03-01 23:00,1.7
13-03-01 22:00,1.5
13-03-01 21:00,1.7
13-03-01 20:00,2.8
13-03-01 19:00,2.7
13-03-01 18:00,2.6
13-03-01 17:00,2.0
13-03-01 16:00,2.0
13-03-01 15:00,2.4
13-03-01 14:00,2.3
13-03-01 13:00,2.3
13-03-01 12:00,2.7
13-03-01 11:00,2.7
13-03-01 10:00,3.4
13-03-01 09:00,4.3
13-03-01 08:00,4.0
13-03-01 07:00,2.7
13-03-01 06:00,2.2
13-03-01 05:00,1.9
13-03-01 04:00,
13-03-01 03:00,2.2
13-03-01 02:00,2.5
13-03-01 01:00,
13-03-01 00:00,2.1
12-03-01 23:00,2.4
12-03-01 22:00,2.5
12-03-01 21:00,2.4
12-03-01 20:00,3.8
12-03-01 19:00,2.6
12-03-01 18:00,2.8
12-03-01 17:00,2.2
12-03-01 16:00,2.7
12-03-01 15:00,2.4
12-03-01 14:00,2.7
12-03-01 13:00,3.5
12-03-01 12:00,3.1
12-03-01 11:00,2.4
12-03-01 10:00,2.8
12-03-01 09:00,3.5
12-03-01 08:00,2.8
12-03-01 07:00,2.1
12-03-01 06:00,1.4
12-03-01 05:00,
12-03-01 04:00,1.3
12-03-01 03:00,1.1
12-03-01 02:00,1.2
12-03-01 01:00,
12-03-01 00:00,1.4
11-03-01 23:00,1.9
11-03-01 22:00,2.4
11-03-01 21:00,2.2
11-03-01 20:00,3.0
11-03-01 19:00,2.8
11-03-01 18:00,2.0
11-03-01 17:00,1.8
11-03-01 16:00,2.3
11-03-01 15:00,2.1
11-03-01 14:00,2.0
11-03-01 13:00,2.7
11-03-01 12:00,3.0
11-03-01 11:00,3.1
11-03-01 10:00,3.6
11-03-01 09:00,3.4
11-03-01 08:00,2.3
11-03-01 07:00,1.3
11-03-01 06:00,1.4
11-03-01 05:00,
11-03-01 04:00,1.3
11-03-01 03:00,1.0
11-03-01 02:00,1.5
11-03-01 01:00,
11-03-01 00:00,1.2
10-03-01 23:00,1.7
10-03-01 22:00,1.7
10-03-01 21:00,2.5
10-03-01 20:00,2.5
10-03-01 19:00,2.6
10-03-01 18:00,2.5
10-03-01 17:00,1.9
10-03-01 16:00,2.0
10-03-01 15:00,2.3
10-03-01 14:00,2.4
10-03-01 13:00,2.3
10-03-01 12:00,3.0
10-03-01 11:00,2.9
10-03-01 10:00,3.1
10-03-01 09:00,3.1
10-03-01 08:00,2.6
10-03-01 07:00,2.1
10-03-01 06:00,
10-03-01 05:00,2.1
10-03-01 04:00,2.0
10-03-01 03:00,1.7
10-03-01 02:00,1.9
10-03-01 01:00,
10-03-01 00:00,2.9
09-03-01 23:00,3.0
09-03-01 22:00,2.8
09-03-01 21:00,4.0
09-03-01 20:00,5.6
09-03-01 19:00,3.9
09-03-01 18:00,2.8
09-03-01 17:00,3.6
09-03-01 16:00,4.3
09-03-01 15:00,3.8
09-03-01 14:00,5.4
09-03-01 13:00,6.0
09-03-01 12:00,7.4
09-03-01 11:00,9.1
09-03-01 10:00,7.3
09-03-01 09:00,5.4
09-03-01 08:00,4.7
09-03-01 07:00,3.3
09-03-01 06:00,
09-03-01 05:00,3.1
09-03-01 04:00,3.5
09-03-01 03:00,5.2
09-03-01 02:00,5.9
09-03-01 01:00,
09-03-01 00:00,6.8
08-03-01 23:00,8.0
