Datum Zeit,Collmberg NO2
,µg/m³
01-04-01 00:00,13
31-03-01 23:00,12
31-03-01 22:00,11
31-03-01 21:00,12
31-03-01 20:00,11
31-03-01 19:00,11
31-03-01 18:00,10
31-03-01 17:00,9
31-03-01 16:00,9
31-03-01 15:00,9
31-03-01 14:00,11
31-03-01 13:00,10
31-03-01 12:00,12
31-03-01 11:00,
31-03-01 10:00,16
31-03-01 09:00,18
31-03-01 08:00,18
31-03-01 07:00,18
31-03-01 06:00,14
31-03-01 05:00,12
31-03-01 04:00,12
31-03-01 03:00,16
31-03-01 02:00,18
31-03-01 01:00,19
31-03-01 00:00,21
30-03-01 23:00,23
30-03-01 22:00,26
30-03-01 21:00,19
30-03-01 20:00,24
30-03-01 19:00,24
30-03-01 18:00,25
30-03-01 17:00,25
30-03-01 16:00,23
30-03-01 15:00,23
30-03-01 14:00,26
30-03-01 13:00,26
30-03-01 12:00,
30-03-01 11:00,26
30-03-01 10:00,23
30-03-01 09:00,21
30-03-01 08:00,20
30-03-01 07:00,20
30-03-01 06:00,21
30-03-01 05:00,25
30-03-01 04:00,25
30-03-01 03:00,24
30-03-01 02:00,21
30-03-01 01:00,18
30-03-01 00:00,22
29-03-01 23:00,20
29-03-01 22:00,20
29-03-01 21:00,22
29-03-01 20:00,22
29-03-01 19:00,21
29-03-01 18:00,22
29-03-01 17:00,22
29-03-01 16:00,20
29-03-01 15:00,19
29-03-01 14:00,19
29-03-01 13:00,21
29-03-01 12:00,
29-03-01 11:00,17
29-03-01 10:00,18
29-03-01 09:00,17
29-03-01 08:00,17
29-03-01 07:00,17
29-03-01 06:00,19
29-03-01 05:00,16
29-03-01 04:00,17
29-03-01 03:00,17
29-03-01 02:00,17
29-03-01 01:00,15
29-03-01 00:00,14
28-03-01 23:00,15
28-03-01 22:00,17
28-03-01 21:00,20
28-03-01 20:00,19
28-03-01 19:00,20
28-03-01 18:00,21
28-03-01 17:00,20
28-03-01 16:00,18
28-03-01 15:00,16
28-03-01 14:00,15
28-03-01 13:00,
28-03-01 12:00,12
28-03-01 11:00,13
28-03-01 10:00,10
28-03-01 09:00,13
28-03-01 08:00,16
28-03-01 07:00,15
28-03-01 06:00,13
28-03-01 05:00,12
28-03-01 04:00,11
28-03-01 03:00,10
28-03-01 02:00,10
28-03-01 01:00,9
28-03-01 00:00,9
27-03-01 23:00,11
27-03-01 22:00,11
27-03-01 21:00,11
27-03-01 20:00,13
27-03-01 19:00,11
27-03-01 18:00,12
27-03-01 17:00,10
27-03-01 16:00,10
27-03-01 15:00,
27-03-01 14:00,
27-03-01 13:00,
27-03-01 12:00,12
27-03-01 11:00,13
27-03-01 10:00,15
27-03-01 09:00,16
27-03-01 08:00,19
27-03-01 07:00,22
27-03-01 06:00,19
27-03-01 05:00,14
27-03-01 04:00,10
27-03-01 03:00,9
27-03-01 02:00,10
27-03-01 01:00,
27-03-01 00:00,9
26-03-01 23:00,9
26-03-01 22:00,12
26-03-01 21:00,24
26-03-01 20:00,9
26-03-01 19:00,7
26-03-01 18:00,7
26-03-01 17:00,6
26-03-01 16:00,7
26-03-01 15:00,8
26-03-01 14:00,12
26-03-01 13:00,9
26-03-01 12:00,7
26-03-01 11:00,9
26-03-01 10:00,7
26-03-01 09:00,11
26-03-01 08:00,7
26-03-01 07:00,7
26-03-01 06:00,7
26-03-01 05:00,7
26-03-01 04:00,7
26-03-01 03:00,8
26-03-01 02:00,10
26-03-01 01:00,
26-03-01 00:00,9
25-03-01 23:00,9
25-03-01 22:00,10
25-03-01 21:00,10
25-03-01 20:00,10
25-03-01 19:00,11
25-03-01 18:00,11
25-03-01 17:00,11
25-03-01 16:00,11
25-03-01 15:00,11
