Datum Zeit,Plauen-Sued SO2
,µg/m³
01-04-01 00:00,2.4
31-03-01 23:00,3.2
31-03-01 22:00,2.9
31-03-01 21:00,2.1
31-03-01 20:00,3.0
31-03-01 19:00,4.2
31-03-01 18:00,3.6
31-03-01 17:00,3.2
31-03-01 16:00,3.2
31-03-01 15:00,4.1
31-03-01 14:00,4.6
31-03-01 13:00,5.2
31-03-01 12:00,4.8
31-03-01 11:00,3.4
31-03-01 10:00,2.5
31-03-01 09:00,1.4
31-03-01 08:00,1.4
31-03-01 07:00,1.9
31-03-01 06:00,1.4
31-03-01 05:00,1.3
31-03-01 04:00,1.1
31-03-01 03:00,
31-03-01 02:00,1.7
31-03-01 01:00,1.9
31-03-01 00:00,2.5
30-03-01 23:00,3.5
30-03-01 22:00,2.8
30-03-01 21:00,3.4
30-03-01 20:00,3.4
30-03-01 19:00,4.0
30-03-01 18:00,4.6
30-03-01 17:00,6.2
30-03-01 16:00,6.8
30-03-01 15:00,6.9
30-03-01 14:00,7.1
30-03-01 13:00,6.7
30-03-01 12:00,5.8
30-03-01 11:00,4.8
30-03-01 10:00,5.3
30-03-01 09:00,6.2
30-03-01 08:00,6.2
30-03-01 07:00,5.8
30-03-01 06:00,7.0
30-03-01 05:00,6.6
30-03-01 04:00,
30-03-01 03:00,4.3
30-03-01 02:00,4.3
30-03-01 01:00,5.2
30-03-01 00:00,8.0
29-03-01 23:00,26.1
29-03-01 22:00,21.4
29-03-01 21:00,14.3
29-03-01 20:00,11.6
29-03-01 19:00,10.3
29-03-01 18:00,13.4
29-03-01 17:00,18.7
29-03-01 16:00,17.3
29-03-01 15:00,20.5
29-03-01 14:00,23.6
29-03-01 13:00,15.9
29-03-01 12:00,10.3
29-03-01 11:00,19.9
29-03-01 10:00,27.8
29-03-01 09:00,24.7
29-03-01 08:00,20.7
29-03-01 07:00,23.4
29-03-01 06:00,20.3
29-03-01 05:00,17.2
29-03-01 04:00,
29-03-01 03:00,23.7
29-03-01 02:00,24.4
29-03-01 01:00,26.9
29-03-01 00:00,12.8
28-03-01 23:00,12.4
28-03-01 22:00,12.7
28-03-01 21:00,14.6
28-03-01 20:00,23.9
28-03-01 19:00,23.0
28-03-01 18:00,21.7
28-03-01 17:00,13.8
28-03-01 16:00,8.1
28-03-01 15:00,7.7
28-03-01 14:00,6.4
28-03-01 13:00,6.8
28-03-01 12:00,7.1
28-03-01 11:00,8.9
28-03-01 10:00,8.4
28-03-01 09:00,9.0
28-03-01 08:00,7.6
28-03-01 07:00,7.8
28-03-01 06:00,6.4
28-03-01 05:00,
28-03-01 04:00,6.4
28-03-01 03:00,6.8
28-03-01 02:00,11.4
28-03-01 01:00,16.2
28-03-01 00:00,23.4
27-03-01 23:00,24.2
27-03-01 22:00,14.5
27-03-01 21:00,10.0
27-03-01 20:00,7.0
27-03-01 19:00,7.4
27-03-01 18:00,8.2
27-03-01 17:00,9.0
27-03-01 16:00,8.3
27-03-01 15:00,9.1
27-03-01 14:00,8.5
27-03-01 13:00,8.4
27-03-01 12:00,8.9
27-03-01 11:00,9.5
27-03-01 10:00,9.2
27-03-01 09:00,7.2
27-03-01 08:00,6.2
27-03-01 07:00,4.1
27-03-01 06:00,2.8
27-03-01 05:00,
27-03-01 04:00,1.1
27-03-01 03:00,1.0
27-03-01 02:00,1.0
27-03-01 01:00,1.0
27-03-01 00:00,1.4
26-03-01 23:00,1.9
26-03-01 22:00,2.9
26-03-01 21:00,2.3
26-03-01 20:00,2.6
26-03-01 19:00,3.7
26-03-01 18:00,3.6
26-03-01 17:00,3.4
26-03-01 16:00,3.5
26-03-01 15:00,3.9
26-03-01 14:00,4.1
26-03-01 13:00,3.7
26-03-01 12:00,3.7
26-03-01 11:00,3.6
26-03-01 10:00,4.3
26-03-01 09:00,3.4
26-03-01 08:00,3.1
26-03-01 07:00,2.5
26-03-01 06:00,
26-03-01 05:00,5.1
26-03-01 04:00,3.1
26-03-01 03:00,1.6
26-03-01 02:00,1.1
26-03-01 01:00,1.0
26-03-01 00:00,2.4
25-03-01 23:00,1.6
25-03-01 22:00,1.3
25-03-01 21:00,1.0
25-03-01 20:00,1.5
25-03-01 19:00,1.7
25-03-01 18:00,1.9
25-03-01 17:00,2.4
25-03-01 16:00,2.0
25-03-01 15:00,2.5
25-03-01 14:00,1.7
25-03-01 13:00,1.4
25-03-01 12:00,2.0
25-03-01 11:00,1.7
25-03-01 10:00,1.2
25-03-01 09:00,1.0
25-03-01 08:00,1.0
25-03-01 07:00,1.0
25-03-01 06:00,
25-03-01 05:00,1.0
25-03-01 04:00,1.0
25-03-01 03:00,1.2
25-03-01 02:00,1.0
25-03-01 01:00,1.4
25-03-01 00:00,1.0
24-03-01 23:00,1.0
24-03-01 22:00,1.0
24-03-01 21:00,2.1
24-03-01 20:00,3.1
24-03-01 19:00,3.8
24-03-01 18:00,2.1
24-03-01 17:00,1.0
24-03-01 16:00,2.1
24-03-01 15:00,1.9
24-03-01 14:00,1.4
24-03-01 13:00,1.3
24-03-01 12:00,2.1
24-03-01 11:00,1.1
24-03-01 10:00,1.2
24-03-01 09:00,1.0
24-03-01 08:00,1.0
24-03-01 07:00,
24-03-01 06:00,1.0
24-03-01 05:00,1.0
24-03-01 04:00,1.0
24-03-01 03:00,1.0
24-03-01 02:00,1.0
24-03-01 01:00,1.0
24-03-01 00:00,1.9
23-03-01 23:00,2.1
23-03-01 22:00,2.0
23-03-01 21:00,2.4
23-03-01 20:00,2.5
23-03-01 19:00,3.0
23-03-01 18:00,2.9
23-03-01 17:00,3.0
23-03-01 16:00,3.1
23-03-01 15:00,3.1
23-03-01 14:00,3.7
23-03-01 13:00,4.7
23-03-01 12:00,3.6
23-03-01 11:00,3.8
23-03-01 10:00,4.2
23-03-01 09:00,4.4
23-03-01 08:00,3.1
23-03-01 07:00,
23-03-01 06:00,2.6
23-03-01 05:00,2.3
23-03-01 04:00,1.8
23-03-01 03:00,1.3
23-03-01 02:00,2.0
23-03-01 01:00,2.6
23-03-01 00:00,2.9
22-03-01 23:00,3.1
22-03-01 22:00,2.9
22-03-01 21:00,3.7
22-03-01 20:00,3.9
22-03-01 19:00,3.8
22-03-01 18:00,4.3
22-03-01 17:00,5.4
22-03-01 16:00,6.7
22-03-01 15:00,7.1
22-03-01 14:00,7.6
22-03-01 13:00,7.6
22-03-01 12:00,7.2
22-03-01 11:00,6.9
22-03-01 10:00,6.8
22-03-01 09:00,8.3
22-03-01 08:00,
22-03-01 07:00,5.2
22-03-01 06:00,6.5
22-03-01 05:00,6.6
22-03-01 04:00,7.3
22-03-01 03:00,6.7
22-03-01 02:00,6.6
22-03-01 01:00,7.6
22-03-01 00:00,7.5
21-03-01 23:00,10.5
21-03-01 22:00,11.6
21-03-01 21:00,13.5
21-03-01 20:00,16.9
21-03-01 19:00,17.8
21-03-01 18:00,10.7
21-03-01 17:00,6.0
21-03-01 16:00,8.5
21-03-01 15:00,10.1
21-03-01 14:00,8.0
21-03-01 13:00,9.0
21-03-01 12:00,7.5
21-03-01 11:00,9.5
21-03-01 10:00,12.8
21-03-01 09:00,18.6
21-03-01 08:00,
21-03-01 07:00,20.3
21-03-01 06:00,4.7
21-03-01 05:00,4.6
21-03-01 04:00,3.6
21-03-01 03:00,3.8
21-03-01 02:00,4.2
21-03-01 01:00,5.1
21-03-01 00:00,5.3
20-03-01 23:00,4.1
20-03-01 22:00,2.8
20-03-01 21:00,2.0
20-03-01 20:00,2.1
20-03-01 19:00,2.2
20-03-01 18:00,2.8
20-03-01 17:00,1.8
20-03-01 16:00,2.0
20-03-01 15:00,1.3
20-03-01 14:00,1.1
20-03-01 13:00,1.0
20-03-01 12:00,1.0
20-03-01 11:00,1.0
20-03-01 10:00,1.0
20-03-01 09:00,
20-03-01 08:00,1.0
20-03-01 07:00,1.0
20-03-01 06:00,1.0
20-03-01 05:00,1.0
20-03-01 04:00,1.0
20-03-01 03:00,1.0
20-03-01 02:00,1.0
20-03-01 01:00,1.0
20-03-01 00:00,1.0
19-03-01 23:00,1.0
19-03-01 22:00,1.1
19-03-01 21:00,1.1
19-03-01 20:00,1.2
19-03-01 19:00,1.0
19-03-01 18:00,1.0
19-03-01 17:00,1.0
19-03-01 16:00,1.1
