Datum Zeit,Borna SO2
,µg/m³
01-04-01 00:00,
31-03-01 23:00,2.0
31-03-01 22:00,3.4
31-03-01 21:00,2.7
31-03-01 20:00,3.4
31-03-01 19:00,3.7
31-03-01 18:00,4.8
31-03-01 17:00,3.8
31-03-01 16:00,5.3
31-03-01 15:00,5.8
31-03-01 14:00,7.5
31-03-01 13:00,9.3
31-03-01 12:00,10.9
31-03-01 11:00,11.1
31-03-01 10:00,8.2
31-03-01 09:00,4.1
31-03-01 08:00,2.7
31-03-01 07:00,2.0
31-03-01 06:00,1.0
31-03-01 05:00,1.0
31-03-01 04:00,
31-03-01 03:00,1.0
31-03-01 02:00,1.3
31-03-01 01:00,1.5
31-03-01 00:00,
30-03-01 23:00,3.2
30-03-01 22:00,3.7
30-03-01 21:00,3.7
30-03-01 20:00,3.9
30-03-01 19:00,6.0
30-03-01 18:00,6.9
30-03-01 17:00,8.8
30-03-01 16:00,9.2
30-03-01 15:00,6.7
30-03-01 14:00,6.7
30-03-01 13:00,6.5
30-03-01 12:00,5.2
30-03-01 11:00,7.0
30-03-01 10:00,5.6
30-03-01 09:00,6.1
30-03-01 08:00,7.5
30-03-01 07:00,6.3
30-03-01 06:00,3.4
30-03-01 05:00,
30-03-01 04:00,2.4
30-03-01 03:00,3.4
30-03-01 02:00,5.3
30-03-01 01:00,6.7
30-03-01 00:00,
29-03-01 23:00,9.3
29-03-01 22:00,9.9
29-03-01 21:00,13.9
29-03-01 20:00,15.0
29-03-01 19:00,19.5
29-03-01 18:00,19.5
29-03-01 17:00,15.3
29-03-01 16:00,16.2
29-03-01 15:00,14.9
29-03-01 14:00,13.1
29-03-01 13:00,14.9
29-03-01 12:00,20.8
29-03-01 11:00,24.0
29-03-01 10:00,24.7
29-03-01 09:00,34.2
29-03-01 08:00,24.3
29-03-01 07:00,20.4
29-03-01 06:00,26.1
29-03-01 05:00,
29-03-01 04:00,27.3
29-03-01 03:00,21.9
29-03-01 02:00,24.3
29-03-01 01:00,19.6
29-03-01 00:00,
28-03-01 23:00,18.8
28-03-01 22:00,31.1
28-03-01 21:00,18.2
28-03-01 20:00,21.2
28-03-01 19:00,13.1
28-03-01 18:00,16.3
28-03-01 17:00,33.7
28-03-01 16:00,49.9
28-03-01 15:00,52.9
28-03-01 14:00,46.4
28-03-01 13:00,42.7
28-03-01 12:00,36.8
28-03-01 11:00,25.8
28-03-01 10:00,19.9
28-03-01 09:00,18.7
28-03-01 08:00,15.5
28-03-01 07:00,14.4
28-03-01 06:00,
28-03-01 05:00,10.1
28-03-01 04:00,7.5
28-03-01 03:00,6.0
28-03-01 02:00,5.9
28-03-01 01:00,5.2
28-03-01 00:00,
27-03-01 23:00,3.9
27-03-01 22:00,3.6
27-03-01 21:00,4.2
27-03-01 20:00,4.4
27-03-01 19:00,4.9
27-03-01 18:00,6.1
27-03-01 17:00,7.5
27-03-01 16:00,7.9
27-03-01 15:00,8.8
27-03-01 14:00,9.3
27-03-01 13:00,12.9
27-03-01 12:00,12.0
27-03-01 11:00,11.8
27-03-01 10:00,11.8
27-03-01 09:00,9.6
27-03-01 08:00,6.1
27-03-01 07:00,5.0
27-03-01 06:00,
27-03-01 05:00,1.9
27-03-01 04:00,1.4
27-03-01 03:00,1.4
27-03-01 02:00,1.4
27-03-01 01:00,1.8
27-03-01 00:00,
26-03-01 23:00,3.4
26-03-01 22:00,3.8
26-03-01 21:00,3.2
26-03-01 20:00,4.0
26-03-01 19:00,4.3
26-03-01 18:00,4.0
26-03-01 17:00,4.1
26-03-01 16:00,2.7
26-03-01 15:00,4.2
26-03-01 14:00,4.1
26-03-01 13:00,4.2
26-03-01 12:00,4.9
26-03-01 11:00,4.2
26-03-01 10:00,3.7
26-03-01 09:00,2.9
26-03-01 08:00,3.4
26-03-01 07:00,
26-03-01 06:00,3.3
26-03-01 05:00,3.2
26-03-01 04:00,4.8
26-03-01 03:00,4.6
26-03-01 02:00,3.7
26-03-01 01:00,2.6
26-03-01 00:00,
25-03-01 23:00,1.6
25-03-01 22:00,1.3
25-03-01 21:00,1.0
25-03-01 20:00,1.2
25-03-01 19:00,1.1
25-03-01 18:00,1.3
25-03-01 17:00,1.1
25-03-01 16:00,1.1
25-03-01 15:00,1.4
25-03-01 14:00,1.8
25-03-01 13:00,1.5
25-03-01 12:00,1.1
25-03-01 11:00,1.2
25-03-01 10:00,1.2
25-03-01 09:00,1.0
25-03-01 08:00,1.0
25-03-01 07:00,
25-03-01 06:00,1.0
25-03-01 05:00,1.1
25-03-01 04:00,1.0
25-03-01 03:00,1.1
25-03-01 02:00,1.0
25-03-01 01:00,1.0
25-03-01 00:00,
24-03-01 23:00,1.0
24-03-01 22:00,1.0
24-03-01 21:00,1.0
24-03-01 20:00,1.1
24-03-01 19:00,1.0
24-03-01 18:00,1.0
24-03-01 17:00,1.4
24-03-01 16:00,1.9
24-03-01 15:00,2.7
24-03-01 14:00,3.2
24-03-01 13:00,4.4
24-03-01 12:00,4.6
24-03-01 11:00,4.7
24-03-01 10:00,3.6
24-03-01 09:00,2.1
24-03-01 08:00,
24-03-01 07:00,1.5
24-03-01 06:00,1.5
24-03-01 05:00,1.7
24-03-01 04:00,1.6
24-03-01 03:00,1.7
24-03-01 02:00,1.5
