Datum Zeit,Freiberg SO2
,µg/m³
01-04-01 00:00,1.5
31-03-01 23:00,1.3
31-03-01 22:00,4.0
31-03-01 21:00,6.0
31-03-01 20:00,4.1
31-03-01 19:00,3.0
31-03-01 18:00,1.9
31-03-01 17:00,1.1
31-03-01 16:00,1.3
31-03-01 15:00,1.9
31-03-01 14:00,2.5
31-03-01 13:00,3.4
31-03-01 12:00,4.7
31-03-01 11:00,5.5
31-03-01 10:00,9.6
31-03-01 09:00,9.5
31-03-01 08:00,4.9
31-03-01 07:00,2.6
31-03-01 06:00,1.0
31-03-01 05:00,1.0
31-03-01 04:00,1.0
31-03-01 03:00,1.0
31-03-01 02:00,1.0
31-03-01 01:00,
31-03-01 00:00,1.8
30-03-01 23:00,2.8
30-03-01 22:00,3.2
30-03-01 21:00,4.2
30-03-01 20:00,4.6
30-03-01 19:00,4.2
30-03-01 18:00,4.9
30-03-01 17:00,4.3
30-03-01 16:00,4.2
30-03-01 15:00,5.1
30-03-01 14:00,6.5
30-03-01 13:00,9.2
30-03-01 12:00,9.3
30-03-01 11:00,9.4
30-03-01 10:00,10.4
30-03-01 09:00,10.0
30-03-01 08:00,10.3
30-03-01 07:00,11.0
30-03-01 06:00,16.3
30-03-01 05:00,22.0
30-03-01 04:00,21.3
30-03-01 03:00,21.3
30-03-01 02:00,21.0
30-03-01 01:00,
30-03-01 00:00,7.3
29-03-01 23:00,5.1
29-03-01 22:00,11.0
29-03-01 21:00,14.5
29-03-01 20:00,11.7
29-03-01 19:00,11.6
29-03-01 18:00,11.8
29-03-01 17:00,12.2
29-03-01 16:00,12.5
29-03-01 15:00,12.7
29-03-01 14:00,11.6
29-03-01 13:00,11.0
29-03-01 12:00,9.5
29-03-01 11:00,9.1
29-03-01 10:00,10.5
29-03-01 09:00,9.9
29-03-01 08:00,9.3
29-03-01 07:00,7.6
29-03-01 06:00,7.9
29-03-01 05:00,11.6
29-03-01 04:00,10.6
29-03-01 03:00,8.7
29-03-01 02:00,
29-03-01 01:00,9.2
29-03-01 00:00,9.2
28-03-01 23:00,10.5
28-03-01 22:00,11.7
28-03-01 21:00,9.9
28-03-01 20:00,8.4
28-03-01 19:00,12.5
28-03-01 18:00,12.6
28-03-01 17:00,14.4
28-03-01 16:00,11.9
28-03-01 15:00,10.9
28-03-01 14:00,9.7
28-03-01 13:00,12.7
28-03-01 12:00,22.4
28-03-01 11:00,36.0
28-03-01 10:00,8.1
28-03-01 09:00,10.8
28-03-01 08:00,10.3
28-03-01 07:00,9.7
28-03-01 06:00,7.7
28-03-01 05:00,10.9
28-03-01 04:00,17.9
28-03-01 03:00,15.2
28-03-01 02:00,
28-03-01 01:00,23.6
28-03-01 00:00,25.3
27-03-01 23:00,20.8
27-03-01 22:00,7.9
27-03-01 21:00,5.9
27-03-01 20:00,5.9
27-03-01 19:00,6.6
27-03-01 18:00,7.5
27-03-01 17:00,9.9
27-03-01 16:00,16.4
27-03-01 15:00,19.8
27-03-01 14:00,11.6
27-03-01 13:00,7.8
27-03-01 12:00,11.0
27-03-01 11:00,14.9
27-03-01 10:00,12.6
27-03-01 09:00,10.2
27-03-01 08:00,10.4
27-03-01 07:00,8.3
27-03-01 06:00,8.5
27-03-01 05:00,7.6
27-03-01 04:00,3.9
27-03-01 03:00,
27-03-01 02:00,3.0
27-03-01 01:00,4.0
27-03-01 00:00,5.3
26-03-01 23:00,3.2
26-03-01 22:00,3.0
26-03-01 21:00,3.5
26-03-01 20:00,2.8
26-03-01 19:00,3.2
26-03-01 18:00,3.7
26-03-01 17:00,4.6
26-03-01 16:00,5.6
26-03-01 15:00,5.9
26-03-01 14:00,6.6
26-03-01 13:00,6.7
26-03-01 12:00,7.4
26-03-01 11:00,7.8
26-03-01 10:00,7.3
26-03-01 09:00,7.7
26-03-01 08:00,7.8
26-03-01 07:00,6.3
26-03-01 06:00,6.5
26-03-01 05:00,6.1
26-03-01 04:00,5.0
26-03-01 03:00,
26-03-01 02:00,5.0
26-03-01 01:00,4.2
26-03-01 00:00,2.8
25-03-01 23:00,2.4
25-03-01 22:00,2.6
25-03-01 21:00,2.2
25-03-01 20:00,2.5
25-03-01 19:00,2.8
25-03-01 18:00,2.7
25-03-01 17:00,3.0
25-03-01 16:00,3.0
25-03-01 15:00,2.9
25-03-01 14:00,2.9
25-03-01 13:00,3.5
25-03-01 12:00,3.9
25-03-01 11:00,4.6
25-03-01 10:00,3.7
25-03-01 09:00,3.8
25-03-01 08:00,3.1
25-03-01 07:00,1.9
25-03-01 06:00,1.4
25-03-01 05:00,1.4
25-03-01 04:00,
25-03-01 03:00,1.7
25-03-01 02:00,1.3
25-03-01 01:00,1.2
25-03-01 00:00,1.0
24-03-01 23:00,1.0
24-03-01 22:00,1.0
24-03-01 21:00,1.0
24-03-01 20:00,1.0
24-03-01 19:00,1.4
24-03-01 18:00,1.1
24-03-01 17:00,1.2
24-03-01 16:00,1.2
24-03-01 15:00,1.2
24-03-01 14:00,1.5
24-03-01 13:00,1.0
24-03-01 12:00,1.0
24-03-01 11:00,1.0
24-03-01 10:00,1.1
24-03-01 09:00,1.0
24-03-01 08:00,1.0
24-03-01 07:00,1.0
24-03-01 06:00,1.0
24-03-01 05:00,1.0
24-03-01 04:00,
24-03-01 03:00,1.0
24-03-01 02:00,1.2
24-03-01 01:00,1.2
24-03-01 00:00,2.3
23-03-01 23:00,4.0
23-03-01 22:00,5.2
23-03-01 21:00,6.1
23-03-01 20:00,5.3
23-03-01 19:00,9.1
23-03-01 18:00,16.5
23-03-01 17:00,7.2
23-03-01 16:00,9.2
23-03-01 15:00,6.1
23-03-01 14:00,3.4
23-03-01 13:00,3.6
23-03-01 12:00,5.1
23-03-01 11:00,3.8
23-03-01 10:00,4.1
23-03-01 09:00,3.3
23-03-01 08:00,1.6
23-03-01 07:00,1.1
23-03-01 06:00,1.1
23-03-01 05:00,
23-03-01 04:00,1.3
23-03-01 03:00,1.4
23-03-01 02:00,1.3
23-03-01 01:00,1.1
