Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-03-01,31
30-03-01,46
29-03-01,52
28-03-01,
27-03-01,40
26-03-01,27
25-03-01,21
24-03-01,30
23-03-01,43
22-03-01,52
21-03-01,30
20-03-01,29
19-03-01,18
18-03-01,25
17-03-01,26
16-03-01,44
15-03-01,35
14-03-01,24
13-03-01,20
12-03-01,17
11-03-01,17
10-03-01,26
09-03-01,54
08-03-01,68
07-03-01,58
06-03-01,52
05-03-01,51
04-03-01,55
03-03-01,57
02-03-01,37
01-03-01,59

