Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-03-01,20.99
30-03-01,
29-03-01,35.35
28-03-01,
27-03-01,29.82
26-03-01,
25-03-01,19.18
24-03-01,
23-03-01,32.00
22-03-01,
21-03-01,22.78
20-03-01,
19-03-01,7.33
18-03-01,
17-03-01,21.01
16-03-01,
15-03-01,22.53
14-03-01,
13-03-01,7.39
12-03-01,
11-03-01,3.53
10-03-01,
09-03-01,27.74
08-03-01,
07-03-01,41.99
06-03-01,
05-03-01,45.01
04-03-01,
03-03-01,49.06
02-03-01,
01-03-01,40.90

