Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-03-01,34
30-03-01,36
29-03-01,53
28-03-01,62
27-03-01,29
26-03-01,18
25-03-01,15
24-03-01,14
23-03-01,31
22-03-01,19
21-03-01,27
20-03-01,17
19-03-01,6
18-03-01,17
17-03-01,30
16-03-01,29
15-03-01,19
14-03-01,17
13-03-01,16
12-03-01,12
11-03-01,9
10-03-01,17
09-03-01,29
08-03-01,46
07-03-01,37
06-03-01,36
05-03-01,35
04-03-01,27
03-03-01,48
02-03-01,24
01-03-01,38

