Datum,Zeit,BEN,CO,NO,NO2,O3,PM10,PM10_Pb,PM2.5,SO2
yyyy-mm-dd,hh:mm,µg/m³,mg/m3,µg/m³,µg/m³,µg/m³,µg/m³,ng/m3,µg/m³,µg/m³
2007-01-01,,,,,,,21,,,
2007-01-01,01:00,,,12,30,,,,,
2007-01-01,02:00,,,9,23,,,,,
2007-01-01,03:00,,,4,18,,,,,
2007-01-01,04:00,,,2,13,,,,,
2007-01-01,05:00,,,3,15,,,,,
2007-01-01,06:00,,,9,21,,,,,
2007-01-01,07:00,,,9,25,,,,,
2007-01-01,08:00,,,1,9,,,,,
2007-01-01,09:00,,,1,14,,,,,
2007-01-01,10:00,,,4,17,,,,,
2007-01-01,11:00,,,3,14,,,,,
2007-01-01,12:00,,,2,13,,,,,
2007-01-01,13:00,,,1,11,,,,,
2007-01-01,14:00,,,3,14,,,,,
2007-01-01,15:00,,,10,20,,,,,
2007-01-01,16:00,,,3,17,,,,,
2007-01-01,17:00,,,7,21,,,,,
2007-01-01,18:00,,,3,17,,,,,
2007-01-01,19:00,,,4,19,,,,,
2007-01-01,20:00,,,2,16,,,,,
2007-01-01,21:00,,,2,15,,,,,
2007-01-01,22:00,,,1,14,,,,,
2007-01-01,23:00,,,1,13,,,,,
2007-01-02,,,,,,,17,,,
2007-01-02,00:00,,,1,12,,,,,
2007-01-02,01:00,,,1,13,,,,,
2007-01-02,02:00,,,1,13,,,,,
2007-01-02,03:00,,,7,18,,,,,
2007-01-02,04:00,,,3,16,,,,,
2007-01-02,05:00,,,7,20,,,,,
2007-01-02,06:00,,,21,32,,,,,
2007-01-02,07:00,,,34,45,,,,,
2007-01-02,08:00,,,61,64,,,,,
2007-01-02,09:00,,,66,62,,,,,
2007-01-02,10:00,,,44,55,,,,,
2007-01-02,11:00,,,46,56,,,,,
2007-01-02,12:00,,,12,32,,,,,
2007-01-02,13:00,,,16,32,,,,,
2007-01-02,14:00,,,12,30,,,,,
2007-01-02,15:00,,,14,32,,,,,
2007-01-02,16:00,,,14,38,,,,,
2007-01-02,17:00,,,24,45,,,,,
2007-01-02,18:00,,,46,49,,,,,
2007-01-02,19:00,,,34,49,,,,,
2007-01-02,20:00,,,8,31,,,,,
2007-01-02,21:00,,,5,24,,,,,
2007-01-02,22:00,,,3,22,,,,,
2007-01-02,23:00,,,2,22,,,,,
2007-01-03,,,,,,,20,,,
2007-01-03,00:00,,,2,22,,,,,
2007-01-03,01:00,,,1,19,,,,,
2007-01-03,02:00,,,1,16,,,,,
2007-01-03,03:00,,,1,16,,,,,
2007-01-03,04:00,,,2,18,,,,,
2007-01-03,05:00,,,5,26,,,,,
2007-01-03,06:00,,,5,23,,,,,
2007-01-03,07:00,,,14,38,,,,,
2007-01-03,08:00,,,25,48,,,,,
2007-01-03,09:00,,,23,41,,,,,
2007-01-03,10:00,,,19,43,,,,,
2007-01-03,11:00,,,13,36,,,,,
2007-01-03,12:00,,,15,35,,,,,
2007-01-03,13:00,,,14,33,,,,,
2007-01-03,14:00,,,15,33,,,,,
2007-01-03,15:00,,,11,31,,,,,
2007-01-03,16:00,,,47,53,,,,,
2007-01-03,17:00,,,69,63,,,,,
2007-01-03,18:00,,,40,54,,,,,
2007-01-03,19:00,,,30,47,,,,,
2007-01-03,20:00,,,31,45,,,,,
2007-01-03,21:00,,,21,36,,,,,
2007-01-03,22:00,,,23,37,,,,,
2007-01-03,23:00,,,12,26,,,,,
2007-01-04,,,,,,,17,,,
2007-01-04,00:00,,,9,25,,,,,
2007-01-04,01:00,,,9,22,,,,,
2007-01-04,02:00,,,3,18,,,,,
2007-01-04,03:00,,,1,15,,,,,
2007-01-04,04:00,,,4,16,,,,,
2007-01-04,05:00,,,18,25,,,,,
2007-01-04,06:00,,,5,22,,,,,
2007-01-04,07:00,,,6,24,,,,,
2007-01-04,08:00,,,39,53,,,,,
2007-01-04,09:00,,,80,63,,,,,
2007-01-04,10:00,,,47,50,,,,,
2007-01-04,11:00,,,35,39,,,,,
2007-01-04,12:00,,,56,48,,,,,
2007-01-04,13:00,,,45,48,,,,,
