Datum Zeit,Dresden-Nord SO2
,µg/m³
01-03-02 00:00,
28-02-02 23:00,
28-02-02 22:00,
28-02-02 21:00,
28-02-02 20:00,
28-02-02 19:00,
28-02-02 18:00,
28-02-02 17:00,
28-02-02 16:00,
28-02-02 15:00,
28-02-02 14:00,
28-02-02 13:00,
28-02-02 12:00,
28-02-02 11:00,
28-02-02 10:00,
28-02-02 09:00,
28-02-02 08:00,
28-02-02 07:00,6.8
28-02-02 06:00,5.9
28-02-02 05:00,6.9
28-02-02 04:00,12.6
28-02-02 03:00,18.2
28-02-02 02:00,22.2
28-02-02 01:00,14.7
28-02-02 00:00,3.4
27-02-02 23:00,2.9
27-02-02 22:00,3.9
27-02-02 21:00,2.2
27-02-02 20:00,2.9
27-02-02 19:00,2.9
27-02-02 18:00,3.3
27-02-02 17:00,2.8
27-02-02 16:00,2.1
27-02-02 15:00,1.9
27-02-02 14:00,2.1
27-02-02 13:00,2.3
27-02-02 12:00,1.8
27-02-02 11:00,2.6
27-02-02 10:00,2.4
27-02-02 09:00,1.2
27-02-02 08:00,2.0
27-02-02 07:00,1.0
27-02-02 06:00,1.7
27-02-02 05:00,1.0
27-02-02 04:00,1.0
27-02-02 03:00,1.0
27-02-02 02:00,1.0
27-02-02 01:00,1.3
27-02-02 00:00,4.0
26-02-02 23:00,3.2
26-02-02 22:00,3.7
26-02-02 21:00,3.6
26-02-02 20:00,2.8
26-02-02 19:00,3.8
26-02-02 18:00,3.5
26-02-02 17:00,3.5
26-02-02 16:00,3.7
26-02-02 15:00,3.2
26-02-02 14:00,2.9
26-02-02 13:00,3.3
26-02-02 12:00,3.6
26-02-02 11:00,3.4
26-02-02 10:00,4.0
26-02-02 09:00,3.7
26-02-02 08:00,3.0
26-02-02 07:00,3.8
26-02-02 06:00,4.1
26-02-02 05:00,3.6
26-02-02 04:00,4.7
26-02-02 03:00,6.1
26-02-02 02:00,6.6
26-02-02 01:00,8.6
26-02-02 00:00,13.7
25-02-02 23:00,15.1
25-02-02 22:00,7.7
25-02-02 21:00,5.7
25-02-02 20:00,5.7
25-02-02 19:00,6.5
25-02-02 18:00,6.5
25-02-02 17:00,6.1
25-02-02 16:00,5.9
25-02-02 15:00,6.0
25-02-02 14:00,6.1
25-02-02 13:00,5.2
25-02-02 12:00,4.5
25-02-02 11:00,3.7
25-02-02 10:00,5.8
25-02-02 09:00,5.1
25-02-02 08:00,5.2
25-02-02 07:00,3.7
25-02-02 06:00,2.9
25-02-02 05:00,3.5
25-02-02 04:00,3.8
25-02-02 03:00,3.1
25-02-02 02:00,3.2
25-02-02 01:00,1.1
25-02-02 00:00,1.2
24-02-02 23:00,1.4
24-02-02 22:00,2.5
24-02-02 21:00,1.4
24-02-02 20:00,1.2
24-02-02 19:00,1.0
24-02-02 18:00,1.0
24-02-02 17:00,1.4
24-02-02 16:00,1.1
24-02-02 15:00,1.1
24-02-02 14:00,1.3
24-02-02 13:00,2.3
24-02-02 12:00,2.5
24-02-02 11:00,2.5
24-02-02 10:00,1.1
24-02-02 09:00,1.3
24-02-02 08:00,1.0
24-02-02 07:00,1.4
24-02-02 06:00,1.0
24-02-02 05:00,1.0
24-02-02 04:00,1.0
24-02-02 03:00,1.0
24-02-02 02:00,1.0
24-02-02 01:00,1.0
24-02-02 00:00,1.4
23-02-02 23:00,2.4
23-02-02 22:00,2.1
23-02-02 21:00,2.5
23-02-02 20:00,2.0
23-02-02 19:00,2.1
23-02-02 18:00,1.2
23-02-02 17:00,2.0
23-02-02 16:00,2.4
23-02-02 15:00,2.2
23-02-02 14:00,5.3
23-02-02 13:00,3.1
23-02-02 12:00,3.7
23-02-02 11:00,2.7
23-02-02 10:00,3.1
23-02-02 09:00,1.0
23-02-02 08:00,1.6
23-02-02 07:00,1.2
23-02-02 06:00,1.8
23-02-02 05:00,1.6
23-02-02 04:00,2.3
23-02-02 03:00,1.2
23-02-02 02:00,1.5
23-02-02 01:00,1.0
23-02-02 00:00,2.3
22-02-02 23:00,3.4
22-02-02 22:00,3.2
22-02-02 21:00,4.3
22-02-02 20:00,5.1
22-02-02 19:00,4.8
22-02-02 18:00,5.6
22-02-02 17:00,4.4
22-02-02 16:00,5.2
22-02-02 15:00,4.2
22-02-02 14:00,5.0
22-02-02 13:00,5.5
22-02-02 12:00,9.8
22-02-02 11:00,11.3
22-02-02 10:00,10.2
22-02-02 09:00,14.3
22-02-02 08:00,18.0
22-02-02 07:00,20.7
22-02-02 06:00,6.2
22-02-02 05:00,2.3
22-02-02 04:00,2.6
22-02-02 03:00,3.7
22-02-02 02:00,4.3
22-02-02 01:00,4.2
22-02-02 00:00,5.9
21-02-02 23:00,5.4
21-02-02 22:00,6.2
21-02-02 21:00,6.5
21-02-02 20:00,4.2
21-02-02 19:00,8.9
21-02-02 18:00,6.0
21-02-02 17:00,3.0
21-02-02 16:00,3.9
21-02-02 15:00,3.7
21-02-02 14:00,4.8
21-02-02 13:00,3.7
21-02-02 12:00,2.6
21-02-02 11:00,2.5
21-02-02 10:00,2.6
21-02-02 09:00,2.2
21-02-02 08:00,2.0
21-02-02 07:00,1.4
21-02-02 06:00,1.8
21-02-02 05:00,2.2
21-02-02 04:00,3.3
21-02-02 03:00,2.3
21-02-02 02:00,1.9
21-02-02 01:00,1.6
21-02-02 00:00,3.2
20-02-02 23:00,4.8
20-02-02 22:00,4.2
20-02-02 21:00,3.8
20-02-02 20:00,4.5
20-02-02 19:00,4.5
20-02-02 18:00,4.5
20-02-02 17:00,4.0
20-02-02 16:00,3.8
20-02-02 15:00,4.1
20-02-02 14:00,4.4
20-02-02 13:00,4.5
20-02-02 12:00,3.8
20-02-02 11:00,3.9
20-02-02 10:00,3.9
20-02-02 09:00,2.9
20-02-02 08:00,4.0
20-02-02 07:00,4.0
20-02-02 06:00,4.8
20-02-02 05:00,2.8
20-02-02 04:00,3.3
20-02-02 03:00,3.2
20-02-02 02:00,3.5
20-02-02 01:00,3.3
20-02-02 00:00,1.7
19-02-02 23:00,2.2
19-02-02 22:00,2.8
19-02-02 21:00,2.6
19-02-02 20:00,2.2
19-02-02 19:00,2.2
19-02-02 18:00,2.8
19-02-02 17:00,1.8
19-02-02 16:00,1.0
19-02-02 15:00,2.9
19-02-02 14:00,2.1
19-02-02 13:00,4.1
19-02-02 12:00,3.9
19-02-02 11:00,3.6
19-02-02 10:00,4.9
19-02-02 09:00,3.2
19-02-02 08:00,3.7
19-02-02 07:00,2.7
19-02-02 06:00,2.0
19-02-02 05:00,1.9
19-02-02 04:00,2.9
19-02-02 03:00,2.6
19-02-02 02:00,2.6
19-02-02 01:00,3.3
19-02-02 00:00,4.7
18-02-02 23:00,4.7
18-02-02 22:00,6.4
18-02-02 21:00,5.9
18-02-02 20:00,7.2
18-02-02 19:00,7.7
18-02-02 18:00,8.5
18-02-02 17:00,8.0
18-02-02 16:00,8.8
18-02-02 15:00,10.8
18-02-02 14:00,11.5
18-02-02 13:00,11.5
18-02-02 12:00,11.2
18-02-02 11:00,10.7
18-02-02 10:00,
18-02-02 09:00,8.8
18-02-02 08:00,7.7
18-02-02 07:00,6.5
18-02-02 06:00,7.2
18-02-02 05:00,7.2
18-02-02 04:00,10.8
18-02-02 03:00,12.9
18-02-02 02:00,16.9
18-02-02 01:00,18.9
18-02-02 00:00,24.2
17-02-02 23:00,23.6
17-02-02 22:00,25.1
17-02-02 21:00,27.1
17-02-02 20:00,27.3
17-02-02 19:00,28.3
17-02-02 18:00,28.5
17-02-02 17:00,29.1
17-02-02 16:00,32.4
17-02-02 15:00,32.9
17-02-02 14:00,36.1
17-02-02 13:00,35.4
17-02-02 12:00,32.0
17-02-02 11:00,27.7
17-02-02 10:00,27.2
17-02-02 09:00,23.6
17-02-02 08:00,21.6
17-02-02 07:00,24.5
17-02-02 06:00,19.9
17-02-02 05:00,17.6
17-02-02 04:00,15.9
17-02-02 03:00,16.4
17-02-02 02:00,15.1
17-02-02 01:00,15.1
17-02-02 00:00,13.2
16-02-02 23:00,12.3
16-02-02 22:00,10.3
16-02-02 21:00,9.1
16-02-02 20:00,9.4
16-02-02 19:00,9.9
16-02-02 18:00,6.5
16-02-02 17:00,5.4
16-02-02 16:00,5.0
16-02-02 15:00,4.8
16-02-02 14:00,5.1
16-02-02 13:00,7.9
16-02-02 12:00,10.2
16-02-02 11:00,10.6
16-02-02 10:00,11.1
16-02-02 09:00,10.0
16-02-02 08:00,7.1
16-02-02 07:00,5.1
16-02-02 06:00,6.0
16-02-02 05:00,5.0
16-02-02 04:00,5.2
16-02-02 03:00,5.8
16-02-02 02:00,7.1
16-02-02 01:00,9.7
16-02-02 00:00,13.5
15-02-02 23:00,14.7
15-02-02 22:00,21.1
15-02-02 21:00,26.2
15-02-02 20:00,33.2
15-02-02 19:00,42.8
15-02-02 18:00,10.3
15-02-02 17:00,6.9
15-02-02 16:00,6.2
15-02-02 15:00,5.6
15-02-02 14:00,5.2
15-02-02 13:00,5.8
15-02-02 12:00,7.1
15-02-02 11:00,7.8
15-02-02 10:00,8.3
15-02-02 09:00,7.4
15-02-02 08:00,4.1
15-02-02 07:00,3.8
15-02-02 06:00,3.1
15-02-02 05:00,3.8
15-02-02 04:00,4.6
15-02-02 03:00,2.2
15-02-02 02:00,3.7
15-02-02 01:00,4.0
15-02-02 00:00,1.6
14-02-02 23:00,1.2
14-02-02 22:00,2.1
14-02-02 21:00,2.8
