Datum Zeit,Zinnwald NO2
,µg/m³
01-03-02 00:00,5
28-02-02 23:00,6
28-02-02 22:00,6
28-02-02 21:00,7
28-02-02 20:00,6
28-02-02 19:00,6
28-02-02 18:00,6
28-02-02 17:00,5
28-02-02 16:00,4
28-02-02 15:00,4
28-02-02 14:00,3
28-02-02 13:00,4
28-02-02 12:00,4
28-02-02 11:00,4
28-02-02 10:00,4
28-02-02 09:00,4
28-02-02 08:00,4
28-02-02 07:00,5
28-02-02 06:00,6
28-02-02 05:00,6
28-02-02 04:00,9
28-02-02 03:00,28
28-02-02 02:00,15
28-02-02 01:00,13
28-02-02 00:00,24
27-02-02 23:00,11
27-02-02 22:00,5
27-02-02 21:00,6
27-02-02 20:00,6
27-02-02 19:00,6
27-02-02 18:00,6
27-02-02 17:00,6
27-02-02 16:00,5
27-02-02 15:00,4
27-02-02 14:00,3
27-02-02 13:00,4
27-02-02 12:00,5
27-02-02 11:00,6
27-02-02 10:00,5
27-02-02 09:00,3
27-02-02 08:00,3
27-02-02 07:00,3
27-02-02 06:00,3
27-02-02 05:00,3
27-02-02 04:00,4
27-02-02 03:00,4
27-02-02 02:00,4
27-02-02 01:00,4
27-02-02 00:00,5
26-02-02 23:00,5
26-02-02 22:00,5
26-02-02 21:00,5
26-02-02 20:00,6
26-02-02 19:00,6
26-02-02 18:00,6
26-02-02 17:00,6
26-02-02 16:00,6
26-02-02 15:00,5
26-02-02 14:00,5
26-02-02 13:00,5
26-02-02 12:00,5
26-02-02 11:00,5
26-02-02 10:00,4
26-02-02 09:00,4
26-02-02 08:00,4
26-02-02 07:00,4
26-02-02 06:00,12
26-02-02 05:00,13
26-02-02 04:00,10
26-02-02 03:00,6
26-02-02 02:00,9
26-02-02 01:00,21
26-02-02 00:00,26
25-02-02 23:00,17
25-02-02 22:00,38
25-02-02 21:00,59
25-02-02 20:00,64
25-02-02 19:00,30
25-02-02 18:00,12
25-02-02 17:00,13
25-02-02 16:00,12
25-02-02 15:00,11
25-02-02 14:00,9
25-02-02 13:00,9
25-02-02 12:00,9
25-02-02 11:00,8
25-02-02 10:00,7
25-02-02 09:00,7
25-02-02 08:00,8
25-02-02 07:00,13
25-02-02 06:00,14
25-02-02 05:00,17
25-02-02 04:00,9
25-02-02 03:00,5
25-02-02 02:00,6
25-02-02 01:00,7
25-02-02 00:00,7
24-02-02 23:00,6
24-02-02 22:00,5
24-02-02 21:00,6
24-02-02 20:00,5
24-02-02 19:00,5
24-02-02 18:00,4
24-02-02 17:00,5
24-02-02 16:00,6
24-02-02 15:00,6
24-02-02 14:00,6
24-02-02 13:00,5
24-02-02 12:00,4
24-02-02 11:00,5
24-02-02 10:00,5
24-02-02 09:00,5
24-02-02 08:00,4
24-02-02 07:00,3
24-02-02 06:00,4
24-02-02 05:00,4
24-02-02 04:00,4
24-02-02 03:00,5
24-02-02 02:00,5
24-02-02 01:00,4
24-02-02 00:00,4
23-02-02 23:00,4
23-02-02 22:00,5
23-02-02 21:00,5
23-02-02 20:00,5
23-02-02 19:00,5
23-02-02 18:00,5
23-02-02 17:00,5
23-02-02 16:00,5
23-02-02 15:00,4
23-02-02 14:00,4
23-02-02 13:00,5
23-02-02 12:00,4
23-02-02 11:00,5
23-02-02 10:00,4
23-02-02 09:00,4
23-02-02 08:00,5
23-02-02 07:00,7
23-02-02 06:00,6
23-02-02 05:00,7
23-02-02 04:00,7
23-02-02 03:00,8
23-02-02 02:00,8
23-02-02 01:00,9
23-02-02 00:00,9
22-02-02 23:00,9
22-02-02 22:00,10
22-02-02 21:00,11
22-02-02 20:00,11
22-02-02 19:00,11
22-02-02 18:00,14
22-02-02 17:00,24
22-02-02 16:00,23
22-02-02 15:00,18
22-02-02 14:00,17
22-02-02 13:00,11
22-02-02 12:00,9
22-02-02 11:00,12
22-02-02 10:00,13
22-02-02 09:00,15
22-02-02 08:00,24
22-02-02 07:00,32
22-02-02 06:00,22
22-02-02 05:00,16
22-02-02 04:00,5
22-02-02 03:00,5
22-02-02 02:00,6
22-02-02 01:00,8
22-02-02 00:00,7
21-02-02 23:00,8
21-02-02 22:00,7
21-02-02 21:00,8
21-02-02 20:00,7
21-02-02 19:00,6
21-02-02 18:00,7
21-02-02 17:00,7
21-02-02 16:00,6
21-02-02 15:00,6
21-02-02 14:00,7
21-02-02 13:00,7
21-02-02 12:00,6
21-02-02 11:00,7
21-02-02 10:00,8
21-02-02 09:00,7
21-02-02 08:00,7
21-02-02 07:00,8
21-02-02 06:00,7
21-02-02 05:00,8
21-02-02 04:00,8
21-02-02 03:00,8
21-02-02 02:00,8
21-02-02 01:00,9
21-02-02 00:00,9
20-02-02 23:00,8
20-02-02 22:00,8
20-02-02 21:00,9
20-02-02 20:00,9
20-02-02 19:00,9
20-02-02 18:00,11
20-02-02 17:00,11
20-02-02 16:00,9
20-02-02 15:00,9
20-02-02 14:00,8
20-02-02 13:00,7
20-02-02 12:00,7
20-02-02 11:00,7
20-02-02 10:00,6
20-02-02 09:00,6
20-02-02 08:00,9
20-02-02 07:00,13
20-02-02 06:00,13
20-02-02 05:00,15
20-02-02 04:00,10
20-02-02 03:00,9
